ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
28500,Participating Unit,No,Yes,CONTRL1RUSHCK,RUSH CREEK PLANT (AGGREGATE),11.94,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1916,,,11.5,A
115600,Participating Unit,No,No,CRELMN6RAMON1,Ramona 1,2,SDGE,"Sol Orchard San Diego 20, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,12/31/2013,,,2,A
115700,Participating Unit,No,No,CRELMN6RAMON2,Ramona 2,5,SDGE,"Sol Orchard San Diego 21, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,12/31/2013,,,5,A
94800,Participating Unit,No,No,CCRITA7RPPCHF,Rancho Penasquitos Hydro Facility,5.25,SDGE,San Diego County Water Authority,HYDRO,HYDRO,WATER,SP15,SDG1,1/23/2007,,,4.65,A
129400,Participating Unit,No,No,LAMONT1SOLAR5,Redcrest Solar Farm,16.66,SCE,"67RK 8me, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,10/30/2015,,,20.86,A
27600,Participating Unit,No,No,REDOND7UNIT5,Redondo Unit 5,178.87,SCE,AES,THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1954,,,175,A
27700,Participating Unit,No,No,REDOND7UNIT6,Redondo Unit 6,175,SCE,AES,THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1957,,,175,A
27800,Participating Unit,No,No,REDOND7UNIT7,Redondo Unit 7,505.96,SCE,AES,THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1967,,,480,A
27900,Participating Unit,No,No,REDOND7UNIT8,Redondo Unit 8,495.9,SCE,AES,THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1967,,,480,A
120300,Participating Unit,No,No,LAMONT1SOLAR1,Regulus Solar,60,PGAE,"Regulus Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,SCE1,11/11/2014,,,60,A
100800,Participating Unit,No,No,VISTA2RIALTO,Rialto Roof Top Solar Project,1,SCE,SCE,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,3/1/2011,,,1,A
35315,Participating Unit,Yes,No,ENWIND2WIND2,Ridgetop 1,65,SCE,"Ridgetop Energy, LLC",WIND,WIND,WIND,SP15,SCE1,12/31/1983,QF Conversion completed 3/23/2015. Formerly QF 6024,,65,A
110700,Participating Unit,No,No,GLDTWN6SOLAR,Rio Grande,5,SCE,"RE Rio Grande, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/18/2013,,,5,A
65700,Participating Unit,Yes,No,SMPRIP1SMPSON,Ripon Cogeneration Unit 1,46.05,PGAE,Veresen U.S. Power Inc.,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,4/19/1988,QF Conversion completed 2/24/2015. Formerly PGAE QF 16C034,,49.5,A
122100,Participating Unit,No,No,RTREE2WIND1,Rising Tree 1,79.2,SCE,Rising Tree Wind Farm LLC,WIND,WIND,WIND,SP15,SCE1,1/12/2015,,,79.2,A
122200,Participating Unit,No,No,RTREE2WIND2,Rising Tree 2,19.8,SCE,Rising Tree Wind Farm II LLC,WIND,WIND,WIND,SP15,SCE1,1/12/2015,,,19.8,A
125900,Participating Unit,No,No,RTREE2WIND3,Rising Tree 3,99,SCE,Rising Tree Wind Farm III LLC,WIND,WIND,WIND,SP15,SCE1,6/25/2015,,,99,A
96700,Participating Unit,No,No,RVSIDE6RERCU1,Riverside Energy Res. Ctr Unit 1,48.35,SCE,City of Riverside (MSSA),COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,RVD1,6/1/2006,,,48.5,A
96800,Participating Unit,No,No,RVSIDE6RERCU2,Riverside Energy Res. Ctr Unit 2,48.5,SCE,City of Riverside (MSSA),COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,RVD1,6/1/2006,,,48.5,A
101000,Participating Unit,No,No,RVSIDE2RERCU3,Riverside Energy Resource Center (RERC) Unit 3,49,SCE,City of Riverside (MSSA),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,RVD1,4/1/2011,,,48.5,A
101100,Participating Unit,No,No,RVSIDE2RERCU4,Riverside Energy Resource Center (RERC) Unit 4,49,SCE,City of Riverside (MSSA),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,RVD1,4/1/2011,,,48.5,A
136700,Participating Unit,No,No,ETIWND2SOLAR2,Rochester,1,SCE,"Sestina Solar II, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,9/6/2016,,,1,A
28000,Participating Unit,No,No,RCKCRK7UNIT1,Rock Creek Unit 1,57,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1950,,NF Feather River,57,A
28100,Participating Unit,No,No,RCKCRK7UNIT2,Rock Creek Unit 2,56.9,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1950,,NF Feather River,56.9,A
28200,Participating Unit,No,No,ROLLIN6UNIT,Rollins PH,13.5,PGAE,Nevada Irrigation District,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1980,QF Conversion Completed: 2/10/2014,,12.15,A
114500,Participating Unit,No,No,RSMSLR6SOLAR1,Rosamond One,20,SCE,"RE Rosamond One, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/20/2013,,,20,A
114600,Participating Unit,No,No,RSMSLR6SOLAR2,Rosamond Two,20,SCE,"RE Rosamond Two, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/20/2013,,,20,A
112900,Participating Unit,No,Yes,RUSCTY2UNITS,Russell City Energy Center,620,PGAE,"Russell City Energy Company, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,8/8/2013,,,600,A
112904,Non-Participating,No,No,RUSCTY2CTG1,RCEC Unit 1,180,PGAE,"Russell City Energy Center, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/8/2013,,,193,A
112902,Non-Participating,No,No,RUSCTY2CTG2,RCEC Unit 2,180,PGAE,"Russell City Energy Center, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/8/2013,,,193,A
112903,Non-Participating,No,No,RUSCTY2STG,RCEC Unit 3,254,PGAE,"Russell City Energy Center, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/8/2013,,,254,A
66300,Participating Unit,No,No,SALIRV2UNIT,SALINAS RIVER COGENERATION,57,PGAE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,10/11/1991,"QF Conversion, was PGE QF 18C053",,45,A
28600,Participating Unit,No,Yes,SALTSP7UNITS,SALT SPRINGS PH (AGGREGATE),46,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1931,,Mokelumne River,46,A
28601,Non-Participating,No,No,SALTSP7UNIT1,Salt Springs Unit 1,12,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1931,,Mokelumne River,12,A
28602,Non-Participating,No,No,SALTSP7UNIT2,Salt Springs Unit 2,34,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1953,,Mokelumne River,34,A
66400,Participating Unit,Yes,Yes,SBERDO2QF,SAN BERNARDINO AREA LUMPED UNITS,10.6,SCE,VARIOUS,COGENERATION,,NATURAL GAS,SP15,SCE1,1/1/1989,,,11.85,A
58704,Participating Unit,No,No,PADUA6MWDSDM,SAN DIMAS HYDRO RECOVERY PLANT,9.9,SCE,Metropolitan Water Districe,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1981,,,9.9,A
62207,Participating Unit,Yes,No,PADUA7SDIMAS,SAN DIMAS WASH HYDRO,1.05,SCE,SAN GABRIEL VALLEY MWD (formerly QFID 4011),HYDRO,HYDRO,WATER,SP15,SCE1,1/28/1986,Became Participating Generator on 9/29/2006,,1.05,A
29000,Participating Unit,No,Yes,SLUISP2UNITS,SAN LUIS (GIANELLI) P-G PLANT (AGGREGATE),374.43,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,424,A
29001,Non-Participating,No,No,SLUISP2UNIT1,San Luis P-G Unit 1,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
29002,Non-Participating,No,No,SLUISP2UNIT2,San Luis P-G Unit 2,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
29003,Non-Participating,No,No,SLUISP2UNIT3,San Luis P-G Unit 3,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
29004,Non-Participating,No,No,SLUISP2UNIT4,San Luis P-G Unit 4,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
29005,Non-Participating,No,No,SLUISP2UNIT5,San Luis P-G Unit 5,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
29006,Non-Participating,No,No,SLUISP2UNIT6,San Luis P-G Unit 6,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
29007,Non-Participating,No,No,SLUISP2UNIT7,San Luis P-G Unit 7,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
29008,Non-Participating,No,No,SLUISP2UNIT8,San Luis P-G Unit 8,55,PGAE,CDWR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,Aggregated into SLUISP2UNITS 12/5/2012,,53,A
67400,Participating Unit,Yes,No,SGREGY6SANGER,"SANGER POWER, LLC",48.3,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,12/11/1990,PGE QF 25C016,,48.3,A
29100,Participating Unit,No,Yes,SBERDO2SNTANA,SANTA ANA RIVER PROJECT (AGGREGATE),6.95,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,,,,6.95,A
67500,Participating Unit,Yes,Yes,SNCLRA6QF,SANTA CLARA AREA LUMPED UNITS,12.9,SCE,VARIOUS,VARIOUS,,LANDFILL GAS,SP15,SCE1,1/1/1987,,,11.16,A
67600,Participating Unit,No,Yes,CSCCOG1UNIT1,SANTA CLARA COGEN,7,PGAE,City of Santa Clara DBA Silicon Valley Power,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,CSC1,1/1/1981,,,7,A
92800,Participating Unit,Yes,Yes,GRNVLY7SCLAND,SANTA CRUZ LANDFILL GENERATING PLANT,3.04,PGAE,"Ameresco Santa Cruz, LLC",THERMAL,INTERNAL COMBUSTION,LANDFILL GAS,NP15,PGE3,2/2/2006,,,3.02,A
67900,Participating Unit,No,No,SARGNT2UNIT,SARGENT CANYON COGENERATION,57.1,PGAE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,10/7/1991,"QF Conversion, was PGE QF 18C052",,45,A
68000,Participating Unit,Yes,Yes,SAUGUS6QF,SAUGUS AREA LUMPED UNITS,8.9,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1987,,,9.33,A
59800,Participating Unit,Yes,No,SEARLS7ARGUS,"SEARLES VALLEY MINERALS OPERATIONS, INC. (ARGUS)",62.5,SCE,Searles Valley Minerals Inc.,COGENERATION,STEAM,COAL,SP15,SCE1,4/1/1983,Completed QF Conversion: 11/15/2013,,62.5,A
133500,Participating Unit,No,No,DEVERS1SEPV05,SEPV 5,2,SCE,"SEPV2, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,5/10/2012,,,2,A
111000,Participating Unit,No,No,DEVERS1SOLAR1,SEPV8,12,SCE,"SEPV8, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/1/2013,,,12,A
111100,Participating Unit,No,No,DEVERS1SOLAR2,SEPV9,9,SCE,"SEPV9, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/1/2013,,,9,A
102700,Participating Unit,No,No,DALYCT1FCELL,SF State Fuel Cell Station,1.6,PGAE,Pacific Gas and Electric Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE2,9/27/2011,,,1.6,A
128700,Participating Unit,No,No,ALHMBR1ALHSLR,SG Alhambra,50,SDGE,Imperial Irrigation District,DYNAMIC SCHEDULED,PHOTO VOLTAIC,SUN,SP15,SDG1,8/29/2015,,,50,C
128800,Participating Unit,No,No,ARKANS1ARKSLR,SG Arkansas,50,SDGE,Imperial Irrigation District,DYNAMIC SCHEDULED,PHOTO VOLTAIC,SUN,SP15,SDG1,8/29/2015,,,50,C
128900,Participating Unit,No,No,SNORA2SNRSLR,SG Sorrento,50,SDGE,Imperial Irrigation District,DYNAMIC SCHEDULED,PHOTO VOLTAIC,SUN,SP15,SDG1,8/29/2015,,,50,C
92900,Participating Unit,No,No,BRDSLD2SHILO1,SHILOH I WIND PROJECT,150,PGAE,Shiloh I Wind Project LLC,WIND,WIND,WIND,NP15,PGE3,3/30/2006,,,150,A
89800,Participating Unit,No,Yes,MOORPK7UNITA1,SIMI VALLEY LANDFILL GAS GENERATION,2.49,SCE,WM Energy Solutions,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SCE1,5/2/2004,,,2.7,A
84800,Participating Unit,No,No,APLHIL1SLABCK,SLAB CREEK HYDRO,1,PGAE,SMUD,HYDRO,HYDRO,WATER,NP15,PGE3,,,,0.4,A
35000,Participating Unit,Yes,Yes,WRGHTP7AMENGY,SMALL QF AGGREGATION - LOS BANOS,2.5,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,2/1/1986,,,2.5,A
43407,Participating Unit,Yes,No,SPBURN7SNOWMT,SNOW MOUNTAIN HYDRO LLC (BURNEY CREEK),3,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,3/28/1990,PGE QF 13H016,,3,A
80400,Participating Unit,No,No,USWNDR2SMUD,SOLANO WIND,102.18,PGAE,SMUD,WIND,WIND,WIND,NP15,PGE3,1/1/1994,,,102.18,A
30400,Participating Unit,No,No,SOUTH2UNIT,SOUTH PH,7.1,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1979,,,7.1,A
69300,Participating Unit,No,No,COTTLE2FRNKNH,SOUTH SAN JOAQUIN ID (FRANKENHEIMER),5.3,PGAE,,HYDRO,HYDRO,WATER,NP15,PGE3,2/12/1983,,,8.75,A
69400,Participating Unit,No,No,VLYHOM7SSJID,SOUTH SAN JOAQUIN ID (WOODWARD),3,PGAE,,HYDRO,HYDRO,WATER,NP15,PGE3,4/16/1982,,,5,A
31100,Participating Unit,No,Yes,SPAULD6UNIT12,SPAULDING UNITS 1 & 2 (AGGREGATE),11.4,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1929,,South Yuba,11.4,A
31101,Non-Participating,No,No,SPAULD6UNIT1,Spaulding Unit 1,7,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1929,,South Yuba,7,A
31102,Non-Participating,No,No,SPAULD6UNIT2,Spaulding Unit 2,4.4,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1929,,South Yuba,4.4,A
126900,Participating Unit,No,No,SPIAND1ANDSN2,SPI Anderson 2,27.15,PGAE,Sierra Pacific Industries,BIOMASS,STEAM,WOOD WASTE,NP15,PGE2,9/9/2015,,,30.15,A
69600,Participating Unit,Yes,Yes,SPRGVL2QF,SPRINGVILLE AREA LUMPED UNITS,2.3,SCE,VARIOUS,VARIOUS,,WATER,SP15,SCE1,1/1/1909,,,2.28,A
105800,Participating Unit,No,No,SBERDO2RTS005,SPVP005 Redlands RT Solar,2.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,2.5,A
105900,Participating Unit,No,No,SBERDO2RTS007,SPVP007 Redlands RT Solar,2.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,2.5,A
111700,Participating Unit,No,No,ETIWND2RTS010,SPVP010 Fontana RT Solar,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/8/2013,,,1.5,A
133900,Participating Unit,No,No,SBERDO2RTS011,SPVP011,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,3.5,A
134000,Participating Unit,No,No,SBERDO2RTS013,SPVP013,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/11/2013,,,3.5,A
112700,Participating Unit,No,No,ETIWND2RTS015,SPVP015 Fontana RT Solar,3,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/15/2013,,,3,A
134100,Participating Unit,No,No,SBERDO2RTS016,SPVP016 Redlands RT Solar,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/2/2011,,,1.5,A
133600,Participating Unit,No,No,ETIWND2RTS017,SPVP017,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,3.5,A
106000,Participating Unit,No,No,ETIWND2RTS018,SPVP018 Fontana RT Solar,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,1.5,A
102200,Participating Unit,No,No,SBERDO2REDLND,SPVP022 Redlands RT Solar,2,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,3/23/2011,,,2.5,A
112800,Participating Unit,No,No,ETIWND2RTS023,SPVP023 Fontana RT Solar,2.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/16/2013,,,2.5,A
132800,Participating Unit,No,No,ETIWND2RTS026,SPVP026,6,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,2/5/2016,,,6,A
132900,Participating Unit,No,No,ETIWND2RTS027,SPVP027,2,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,2,A
133200,Participating Unit,No,No,VISTA2RTS028,SPVP028,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/8/2013,,,3.5,A
133800,Participating Unit,No,No,MIRLOM2RTS032,SPVP032,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,1.5,A
133100,Participating Unit,No,No,MIRLOM2RTS033,SPVP033,1,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/5/2013,,,1,A
106100,Participating Unit,No,No,VESTAL2RTS042,SPVP042 Porterville Solar,5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,5,A
117500,Participating Unit,No,No,VALLEY5RTS044,SPVP044,8,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/30/2012,,,8,A
123200,Participating Unit,No,No,SBERDO2RTS048,SPVP048,5,SCE,Southern California Edison Company,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,9/1/2013,,,5,A
69700,Participating Unit,Yes,No,SRINTL6UNIT,SRI INTERNATIONAL,6.9,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,3/10/1987,PGE QF 02C041,,6.9,A
70100,Participating Unit,Yes,No,KANAKA1UNIT,STS HYDROPOWER LTD. (KANAKA),2.5,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,2/13/1989,PGE QF 12H007,,2.5,A
31800,Participating Unit,No,Yes,LAWRNC7SUNYVL,SUNNYVALE LANDFILL GAS POWER GENERATION FACILITY,0.3,PGAE,City of Sunnyvale,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,1/1/1999,,,1.6,A
31900,Participating Unit,No,Yes,SUNRIS2PL1X3,SUNRISE POWER PROJECT (AGGREGATE),586.02,PGAE,Edison Mission Energy,THERMAL,COMBINED CYCLE,NATURAL GAS,ZP26,PGE4,6/7/2001,,,590,A
31901,Non-Participating,No,No,SUNRIS2UNIT1,Sunrise Power Project Unit 1,164,PGAE,Edison Mission Energy,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,6/7/2001,,,173.33,A
31902,Non-Participating,No,No,SUNRIS2UNIT2,Sunrise Power Project Unit 2,164,PGAE,Edison Mission Energy,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,6/7/2001,,,173.33,A
31903,Non-Participating,No,No,SUNRIS2UNIT3,Sunrise Power Project Unit 3,272,PGAE,Edison Mission Energy,THERMAL,STEAM,NATURAL GAS,ZP26,PGE4,,,,266,A
32000,Participating Unit,No,Yes,SUTTER2PL1X3,SUTTER POWER PLANT AGGREGATE,525,PGAE,"Calpine Construction Finance Company, L.P.",PSEUDO TIE,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,5/4/2001,,,572,C
32001,Non-Participating,No,No,SUTTER2CTG1,Sutter Power Plant Unit 1,186,PGAE,"Calpine Construction Finance Company, L.P.",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/4/2001,,,186,C
32002,Non-Participating,No,No,SUTTER2CTG2,Sutter Power Plant Unit 2,186,PGAE,"Calpine Construction Finance Company, L.P.",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/4/2001,,,186,C
32003,Non-Participating,No,No,SUTTER2STG,Sutter Power Plant Unit 3,200,PGAE,"Calpine Construction Finance Company, L.P.",THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,5/4/2001,,,200,C
90600,Participating Unit,No,No,CHILLS7UNITA1,SYCAMORE CANYON LANDFILL PLANT B,2,SDGE,Gas Recovery Systems,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,7/14/2004,,,3,A
70401,Participating Unit,No,No,SYCAMR2UNIT1,SYCAMORE COGENERATION UNIT 1,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
70402,Participating Unit,No,No,SYCAMR2UNIT2,SYCAMORE COGENERATION UNIT 2,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
70403,Participating Unit,No,No,SYCAMR2UNIT3,SYCAMORE COGENERATION UNIT 3,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
70404,Participating Unit,No,No,SYCAMR2UNIT4,SYCAMORE COGENERATION UNIT 4,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
120600,Participating Unit,Yes,No,ALLGNY6HYDRO1,Salmon Creek Hydroelectric Project,0.52,PGAE,"Salmon Creek Hydroelectric Company, LLC",HYDRO,HYDRO,WATER,NP15,PGE3,12/3/2014,,,0.54,A
118800,Participating Unit,No,No,HOLSTR1SOLAR,San Benito Smart Park,1.5,PGAE,"Enerparc CA1, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/16/2014,,,1.5,A
44622,Participating Unit,Yes,No,GARNET2WIND3,San Gorgonio East,12.67,SCE,"San Gorgonio Westwinds II, LLC",WIND,WIND,WIND,SP15,SCE1,12/1/1985,Formerly SCE QF 6094,,12.6,A
28800,Participating Unit,No,No,CRNEVL6SJQN2,San Joaquin PH 2,3.2,PGAE,PGAE,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1917,,,3.2,A
28900,Participating Unit,No,No,CRNEVL6SJQN3,San Joaquin PH 3,4.2,PGAE,PGAE,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1923,,,4.2,A
101500,Participating Unit,No,No,SMRCOS6LNDFIL,San Marcos Energy,1.5,SDGE,San Marcos Energy LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,5/20/2011,,,1.6,A
67300,Participating Unit,Yes,No,SNDBAR7UNIT1,Sand Bar Hydro,18.6,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,5/19/1986,PGE QF 16H003,Stanislaus River,18.6,A
101800,Participating Unit,No,No,AVENAL6SANDDG,Sand Drag Solar Project,19,PGAE,Sand Drag Solar Project,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,8/5/2011,,,19,A
76000,Participating Unit,No,No,ZOND6UNIT,Santa Clara Wind Project,17.1,PGAE,"Seawest Power Resources, LLC (formerly QFID 01W017)",WIND,WIND,WIND,NP15,PGE3,12/30/1985,,,24.1,A
99900,Participating Unit,No,No,PSWEET1STCRUZ,Santa Cruz Energy LLC,1.6,PGAE,Santa Cruz Energy LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,2/6/2010,,,1.6,A
99800,Participating Unit,No,No,SISQUC1SMARIA,Santa Maria II LFG Power Plant,1.42,PGAE,"J&A-Santa Maria II, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE1,9/27/2010,,,1.48,A
130900,Participating Unit,No,No,ANZA6SOLAR1,Seville Solar One,20,SDGE,Seville Solar One LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,12/30/2015,,,20,C
124400,Participating Unit,No,No,7STDRD1SOLAR1,Shafter Solar,20,PGAE,"Shafter Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,6/4/2015,,,20,A
103300,Participating Unit,No,No,BRDSLD2SHLO3A,Shiloh III - Phase A,102.5,PGAE,"Shiloh III Wind Project, LLC",WIND,WIND,WIND,NP15,PGE3,12/22/2011,,,100,A
106400,Participating Unit,No,No,BRDSLD2SHLO3B,Shiloh IV Wind Project,100,PGAE,"Shiloh IV Wind Project, LLC",WIND,WIND,WIND,NP15,PGE3,12/7/2012,,,100,A
97300,Participating Unit,No,No,BRDSLD2SHILO2,Shiloh Wind Project 2,150,PGAE,"Shiloh Wind Project 2, LLC",WIND,WIND,WIND,NP15,PGE3,1/27/2009,,,150,A
129800,Participating Unit,No,No,PLAINV6SOLAR3,Sierra Solar Greenworks LLC,20,SCE,Sierra Solar Greenworks LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/30/2015,,,20,A
110200,Participating Unit,No,No,IVSLRP2SOLAR1,Silver Ridge Mount Signal,200,SDGE,Silver Ridge Mount Signal,SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,3/4/2014,,,200,A
