ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
84800,Participating Unit,No,No,APLHIL_1_SLABCK,SLAB CREEK HYDRO,1,PGAE,SMUD,HYDRO,HYDRO,WATER,NP15,PGE3,,,,0.4,A
35000,Participating Unit,Yes,Yes,WRGHTP_7_AMENGY,SMALL QF AGGREGATION - LOS BANOS,2.5,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,2/1/1986,,,2.5,A
43407,Participating Unit,Yes,No,SPBURN_7_SNOWMT,SNOW MOUNTAIN HYDRO LLC (BURNEY CREEK),3,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,3/28/1990,PGE QF 13H016,,3,A
80400,Participating Unit,No,No,USWNDR_2_SMUD,SOLANO WIND,102.18,PGAE,SMUD,WIND,WIND,WIND,NP15,PGE3,1/1/1994,,,102.18,A
30400,Participating Unit,No,No,SOUTH_2_UNIT,SOUTH PH,7.1,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1979,,,7.1,A
69300,Participating Unit,No,No,COTTLE_2_FRNKNH,SOUTH SAN JOAQUIN ID (FRANKENHEIMER),5.3,PGAE,,HYDRO,HYDRO,WATER,NP15,PGE3,2/12/1983,,,8.75,A
69400,Participating Unit,No,No,VLYHOM_7_SSJID,SOUTH SAN JOAQUIN ID (WOODWARD),3,PGAE,,HYDRO,HYDRO,WATER,NP15,PGE3,4/16/1982,,,5,A
31100,Participating Unit,No,Yes,SPAULD_6_UNIT12,SPAULDING UNITS 1 & 2 (AGGREGATE),11.4,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1929,,South Yuba,11.4,A
31101,Non-Participating,No,No,SPAULD_6_UNIT 1,Spaulding Unit 1,7,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1929,,South Yuba,7,A
31102,Non-Participating,No,No,SPAULD_6_UNIT 2,Spaulding Unit 2,4.4,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1929,,South Yuba,4.4,A
126900,Participating Unit,No,No,SPIAND_1_ANDSN2,SPI Anderson 2,27.15,PGAE,Sierra Pacific Industries,BIOMASS,STEAM,WOOD WASTE,NP15,PGE2,9/9/2015,,,30.15,A
69600,Participating Unit,Yes,Yes,SPRGVL_2_QF,SPRINGVILLE AREA LUMPED UNITS,2.3,SCE,VARIOUS,VARIOUS,,WATER,SP15,SCE1,1/1/1909,,,2.28,A
69603,Non-Participating,Yes,No,,ROYAL FARMS,,SCE,1007,BIOMASS,,,SP15,SCE1,1/21/1983,,,0.08,A
69601,Non-Participating,Yes,No,,LOWER TULE RIVER IRRIGATION DIST.,,SCE,4028,HYDRO,,,SP15,SCE1,12/3/1989,,,1.5,A
69604,Non-Participating,Yes,No,,ROYAL FARMS #2,,SCE,1087,BIOMASS,,,SP15,SCE1,3/26/1987,,,0.1,A
105800,Participating Unit,No,No,SBERDO_2_RTS005,SPVP005 Redlands RT Solar,2.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,2.5,A
105900,Participating Unit,No,No,SBERDO_2_RTS007,SPVP007 Redlands RT Solar,2.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,2.5,A
111700,Participating Unit,No,No,ETIWND_2_RTS010,SPVP010 Fontana RT Solar,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/8/2013,,,1.5,A
133900,Participating Unit,No,No,SBERDO_2_RTS011,SPVP011,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,3.5,A
134000,Participating Unit,No,No,SBERDO_2_RTS013,SPVP013,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/11/2013,,,3.5,A
112700,Participating Unit,No,No,ETIWND_2_RTS015,SPVP015 Fontana RT Solar,3,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/15/2013,,,3,A
134100,Participating Unit,No,No,SBERDO_2_RTS016,SPVP016 Redlands RT Solar,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/2/2011,,,1.5,A
133600,Participating Unit,No,No,ETIWND_2_RTS017,SPVP017,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,3.5,A
106000,Participating Unit,No,No,ETIWND_2_RTS018,SPVP018 Fontana RT Solar,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,1.5,A
102200,Participating Unit,No,No,SBERDO_2_REDLND,SPVP022 Redlands RT Solar,2,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,3/23/2011,,,2.5,A
112800,Participating Unit,No,No,ETIWND_2_RTS023,SPVP023 Fontana RT Solar,2.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/16/2013,,,2.5,A
132800,Participating Unit,No,No,ETIWND_2_RTS026,SPVP026,6,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,2/5/2016,,,6,A
132900,Participating Unit,No,No,ETIWND_2_RTS027,SPVP027,2,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,2,A
133200,Participating Unit,No,No,VISTA_2_RTS028,SPVP028,3.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/8/2013,,,3.5,A
133800,Participating Unit,No,No,MIRLOM_2_RTS032,SPVP032,1.5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/17/2013,,,1.5,A
133100,Participating Unit,No,No,MIRLOM_2_RTS033,SPVP033,1,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/5/2013,,,1,A
106100,Participating Unit,No,No,VESTAL_2_RTS042,SPVP042 Porterville Solar,5,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/24/2012,,,5,A
117500,Participating Unit,No,No,VALLEY_5_RTS044,SPVP044,8,SCE,Southern California Edison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/30/2012,,,8,A
123200,Participating Unit,No,No,SBERDO_2_RTS048,SPVP048,5,SCE,Southern California Edison Company,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,9/1/2013,,,5,A
69700,Participating Unit,Yes,No,SRINTL_6_UNIT,SRI INTERNATIONAL,6.9,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,3/10/1987,PGE QF 02C041,,6.9,A
70100,Participating Unit,Yes,No,KANAKA_1_UNIT,STS HYDROPOWER LTD. (KANAKA),2.5,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,2/13/1989,PGE QF 12H007,,2.5,A
31800,Participating Unit,No,Yes,LAWRNC_7_SUNYVL,SUNNYVALE LANDFILL GAS POWER GENERATION FACILITY,0.3,PGAE,City of Sunnyvale,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,1/1/1999,,,1.6,A
31801,Non-Participating,No,No,,SUNNYVALE LANDFILL GAS UNIT 1,,PGAE,City of Sunnyvale,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,1/1/1999,,,0.8,A
31802,Non-Participating,No,No,,SUNNYVALE LANDFILL GAS UNIT 2,,PGAE,City of Sunnyvale,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,1/1/1999,,,0.8,A
31900,Participating Unit,No,Yes,SUNRIS_2_PL1X3,SUNRISE POWER PROJECT (AGGREGATE),586.02,PGAE,Edison Mission Energy,THERMAL,COMBINED CYCLE,NATURAL GAS,ZP26,PGE4,6/7/2001,,,590,A
31901,Non-Participating,No,No,SUNRIS_2_UNIT 1,Sunrise Power Project Unit 1,164,PGAE,Edison Mission Energy,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,6/7/2001,,,173.33,A
31902,Non-Participating,No,No,SUNRIS_2_UNIT 2,Sunrise Power Project Unit 2,164,PGAE,Edison Mission Energy,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,6/7/2001,,,173.33,A
31903,Non-Participating,No,No,SUNRIS_2_UNIT 3,Sunrise Power Project Unit 3,272,PGAE,Edison Mission Energy,THERMAL,STEAM,NATURAL GAS,ZP26,PGE4,,,,266,A
32000,Participating Unit,No,Yes,SUTTER_2_PL1X3,SUTTER POWER PLANT AGGREGATE,525,PGAE,"Calpine Construction Finance Company, L.P.",PSEUDO TIE,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,5/4/2001,,,572,C
32001,Non-Participating,No,No,SUTTER_2_CTG1,Sutter Power Plant Unit 1,186,PGAE,"Calpine Construction Finance Company, L.P.",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/4/2001,,,186,C
32002,Non-Participating,No,No,SUTTER_2_CTG2,Sutter Power Plant Unit 2,186,PGAE,"Calpine Construction Finance Company, L.P.",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/4/2001,,,186,C
32003,Non-Participating,No,No,SUTTER_2_STG,Sutter Power Plant Unit 3,200,PGAE,"Calpine Construction Finance Company, L.P.",THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,5/4/2001,,,200,C
90600,Participating Unit,No,No,CHILLS_7_UNITA1,SYCAMORE CANYON LANDFILL PLANT B,2,SDGE,Gas Recovery Systems,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,7/14/2004,,,3,A
70401,Participating Unit,No,No,SYCAMR_2_UNIT 1,SYCAMORE COGENERATION UNIT 1,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
70402,Participating Unit,No,No,SYCAMR_2_UNIT 2,SYCAMORE COGENERATION UNIT 2,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
70403,Participating Unit,No,No,SYCAMR_2_UNIT 3,SYCAMORE COGENERATION UNIT 3,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
70404,Participating Unit,No,No,SYCAMR_2_UNIT 4,SYCAMORE COGENERATION UNIT 4,85,SCE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1/1/1987,,,90,A
120600,Participating Unit,Yes,No,ALLGNY_6_HYDRO1,Salmon Creek Hydroelectric Project,0.52,PGAE,"Salmon Creek Hydroelectric Company, LLC",HYDRO,HYDRO,WATER,NP15,PGE3,12/3/2014,,,0.54,A
118800,Participating Unit,No,No,HOLSTR_1_SOLAR,San Benito Smart Park,1.5,PGAE,"Enerparc CA1, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/16/2014,,,1.5,A
44622,Participating Unit,Yes,No,GARNET_2_WIND3,San Gorgonio East,12.67,SCE,"San Gorgonio Westwinds II, LLC",WIND,WIND,WIND,SP15,SCE1,12/1/1985,Formerly SCE QF 6094,,12.6,A
28800,Participating Unit,No,No,CRNEVL_6_SJQN 2,San Joaquin PH 2,3.2,PGAE,PGAE,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1917,,,3.2,A
28900,Participating Unit,No,No,CRNEVL_6_SJQN 3,San Joaquin PH 3,4.2,PGAE,PGAE,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1923,,,4.2,A
101500,Participating Unit,No,No,SMRCOS_6_LNDFIL,San Marcos Energy,1.5,SDGE,San Marcos Energy LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,5/20/2011,,,1.6,A
67300,Participating Unit,Yes,No,SNDBAR_7_UNIT 1,Sand Bar Hydro,18.6,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,5/19/1986,PGE QF 16H003,Stanislaus River,18.6,A
101800,Participating Unit,No,No,AVENAL_6_SANDDG,Sand Drag Solar Project,19,PGAE,Sand Drag Solar Project,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,8/5/2011,,,19,A
76000,Participating Unit,No,No,ZOND_6_UNIT,Santa Clara Wind Project,17.1,PGAE,"Seawest Power Resources, LLC (formerly QFID 01W017)",WIND,WIND,WIND,NP15,PGE3,12/30/1985,,,24.1,A
99900,Participating Unit,No,No,PSWEET_1_STCRUZ,Santa Cruz Energy LLC,1.6,PGAE,Santa Cruz Energy LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,2/6/2010,,,1.6,A
99800,Participating Unit,No,No,SISQUC_1_SMARIA,Santa Maria II LFG Power Plant,1.42,PGAE,"J&A-Santa Maria II, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE1,9/27/2010,,,1.48,A
130900,Participating Unit,No,No,ANZA_6_SOLAR1,Seville Solar One,20,SDGE,Seville Solar One LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,12/30/2015,,,20,C
124400,Participating Unit,No,No,7STDRD_1_SOLAR1,Shafter Solar,20,PGAE,"Shafter Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,6/4/2015,,,20,A
103300,Participating Unit,No,No,BRDSLD_2_SHLO3A,Shiloh III - Phase A,102.5,PGAE,"Shiloh III Wind Project, LLC",WIND,WIND,WIND,NP15,PGE3,12/22/2011,,,100,A
106400,Participating Unit,No,No,BRDSLD_2_SHLO3B,Shiloh IV Wind Project,100,PGAE,"Shiloh IV Wind Project, LLC",WIND,WIND,WIND,NP15,PGE3,12/7/2012,,,100,A
97300,Participating Unit,No,No,BRDSLD_2_SHILO2,Shiloh Wind Project 2,150,PGAE,"Shiloh Wind Project 2, LLC",WIND,WIND,WIND,NP15,PGE3,1/27/2009,,,150,A
129800,Participating Unit,No,No,PLAINV_6_SOLAR3,Sierra Solar Greenworks LLC,20,SCE,Sierra Solar Greenworks LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/30/2015,,,20,A
110200,Participating Unit,No,No,IVSLRP_2_SOLAR1,Silver Ridge Mount Signal,200,SDGE,Silver Ridge Mount Signal,SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,3/4/2014,,,200,A
129500,Participating Unit,No,No,PRIMM_2_SOLAR1,Silver State South,250,SCE,"Silver State Solar Power South, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/23/2016,,,250,A
117200,Participating Unit,Yes,No,JAWBNE_2_SRWND,Sky River,77,SCE,"Sky River, LLC",WIND,WIND,WIND,SP15,SCE1,12/11/2012,,,77.5,A
30000,Participating Unit,No,No,SLYCRK_1_UNIT 1,Sly Creek PH,13,PGAE,OWID,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,SF Feather River,13,A
50800,Participating Unit,Yes,Yes,HUMBSB_1_QF,Small QF aggregation - Trinity,1.25,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE1,,,,1.25,A
113800,Participating Unit,No,No,USWNDR_2_SMUD2,Solano Wind Project Phase 3,127.8,PGAE,"Solano 3 Wind, LLC",WIND,WIND,WIND,NP15,PGE3,4/18/2012,,,127.8,A
117800,Participating Unit,No,No,SLSTR1_2_SOLAR1,Solar Star 1,310,SCE,"Solar Star California XIX, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/25/2015,,,,A
117900,Participating Unit,No,No,SLSTR2_2_SOLAR2,Solar Star 2,276,SCE,"Solar Star California XX, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/19/2015,,,276,A
138300,Participating Unit,No,No,BIGSKY_2_SOLAR6,Solverde 1,85,SCE,"Solverde 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/17/2016,,,85,A
29700,Participating Unit,Yes,No,SPIFBD_1_PL1X2,Sonora,7.5,PGAE,Sierra Pacific Industries,BIOMASS,STEAM,WOOD WASTE,NP15,PGE3,5/29/2001,,,7.5,A
114900,Participating Unit,No,No,PEORIA_1_SOLAR,Sonora 1,1.5,PGAE,Fresh Air Energy IV,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,12/23/2013,,,1.5,A
100,Participating Unit,No,Yes,KERNRG_1_UNITS,South Belridge Cogen Facility,55.2,PGAE,AERA ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1985,,,69.6,A
102,Non-Participating,Yes,No,,SOUTH BELRIDGE SECT. 32 UNIT 2,,PGAE,AERA ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1985,,,20,A
103,Non-Participating,Yes,No,,SOUTH BELRIDGE SECT. 32 UNIT 3,,PGAE,AERA ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1986,,,20,A
101,Non-Participating,Yes,No,,SOUTH BELRIDGE SECT. 32 UNIT 1,,PGAE,AERA ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1985,,,20,A
202,Non-Participating,Yes,No,,LOST HILLS SECT. 13 UNIT 5,,PGAE,AERA ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1985,,,3.2,A
203,Non-Participating,Yes,No,,LOST HILLS SECT. 13 UNIT 6,,PGAE,AERA ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1985,,,3.2,A
201,Non-Participating,Yes,No,,LOST HILLS SECT. 13 UNIT 4,,PGAE,AERA ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1/1/1985,,,3.2,A
123800,Participating Unit,No,No,SKERN_6_SOLAR1,South Kern Solar PV Plant,20,PGAE,"Algonquin SKIC 20 Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE3,4/7/2015,,,20,A
31000,Participating Unit,No,No,SPAULD_6_UNIT 3,Spaulding Unit 3,6.5,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1928,,South Yuba,6.5,A
31200,Participating Unit,No,Yes,SPICER_1_UNITS,Spicer Hydro Aggregate,6,PGAE,NCPA (MSS Agreement - S14),HYDRO,HYDRO,WATER,NP15,NCP1,1/1/1990,,,6,A
31201,Non-Participating,No,No,SPICER_1_UNIT 1,SPICER HYDRO UNIT 1,2.8,PGAE,NCPA (MSS Agreement - S14),HYDRO,HYDRO,WATER,NP15,NCP1,1/1/1990,Run-of-River Facility,,2.8,A
31202,Non-Participating,No,No,SPICER_1_UNIT 2,SPICER HYDRO UNIT 2,2.8,PGAE,NCPA (MSS Agreement - S14),HYDRO,HYDRO,WATER,NP15,NCP1,1/1/1990,Run-of-River Facility,,2.8,A
31203,Non-Participating,No,No,SPICER_1_UNIT 3,SPICER HYDRO UNIT 3,0.5,PGAE,NCPA (MSS Agreement - S14),HYDRO,HYDRO,WATER,NP15,NCP1,1/1/1990,Induction Generator. Run-of-River. Seldom Run.,,0.5,A
31300,Participating Unit,No,No,SPRGAP_1_UNIT 1,Spring Gap Unit 1,7,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1921,,,7,A
80700,Participating Unit,No,Yes,RVSIDE_6_SPRING,Springs Generation Project,36,SCE,City of Riverside (MSSA),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,6/13/2002,,,38,A
80701,Non-Participating,No,No,RVSIDE_7_SPRGU1,Springs Generation Project Unit 1,11,SCE,City of Riverside (MSSA),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,6/3/2002,,,9.5,A
80702,Non-Participating,No,No,RVSIDE_7_SPRGU2,Springs Generation Project Unit 2,11,SCE,City of Riverside (MSSA),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,6/6/2002,,,9.5,A
80703,Non-Participating,No,No,RVSIDE_7_SPRGU3,Springs Generation Project Unit 3,11,SCE,City of Riverside (MSSA),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,6/6/2002,,,9.5,A
80704,Non-Participating,No,No,RVSIDE_7_SPRGU4,Springs Generation Project Unit 4,11,SCE,City of Riverside (MSSA),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,6/13/2002,,,9.5,A
67504,Participating Unit,Yes,No,SNCLRA_2_SPRHYD,Springville Hydroelectric Generator,1,SCE,Calleguas MWD,HYDRO,HYDRO,WATER,SP15,SCE1,3/17/1994,QF Conversion 4/19/2016. Formerly SCE QF 4152,,1,A
31400,Participating Unit,No,No,STANIS_7_UNIT 1,Stanislaus Unit 1,91,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1963,,Stanislaus River,91,A
63400,Participating Unit,No,No,COGNAT_1_UNIT,Stockton Biomas,48,PGAE,"DTE Stockton, LLC",BIOMASS,STEAM,WOOD WASTE,NP15,PGE3,2/12/2014,,,50,A
31500,Participating Unit,No,Yes,ELKCRK_6_STONYG,Stony Gorge Hydro,4.9,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1986,,,4.9,A
31502,Non-Participating,No,No,,Stoney Gorge Unit 2,,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1986,,,2.45,A
31501,Non-Participating,No,No,,Stoney Gorge Unit 1,,PGAE,City of Santa Clara DBA Silicon Valley Power,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1986,,,2.45,A
103000,Participating Unit,No,No,STROUD_6_SOLAR,Stroud Solar Station,20,PGAE,Pacific Gas and Electric Company,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,10/4/2011,,,20,A
124800,Participating Unit,No,No,DELSUR_6_SOLAR1,Summer Solar North,6.5,SCE,"FTS Master Tenant 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/3/2015,,,6.5,A
101700,Participating Unit,No,No,AVENAL_6_SUNCTY,Sun City Solar Project,20,PGAE,Sun City Project LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,8/5/2011,,,20,A
125400,Participating Unit,No,No,S_RITA_6_SOLAR1,Sun Harvest Solar,1.5,PGAE,Sun Harvest Solar,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,5/28/2015,,,,A
109100,Participating Unit,No,No,CORONS_2_SOLAR,SunEdison - Corona,0.99,SCE,SCE,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/24/2013,,,1,A
100000,Participating Unit,No,No,MARTIN_1_SUNSET,Sunset Reservoir - North Basin,4.5,PGAE,"RE SFCity1, LP",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,10/29/2010,,,4.5,A
119800,Participating Unit,Yes,Yes,SUNSHN_2_LNDFL,Sunshine Gas Producers Renewable Energy Plant,20,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,9/1/2014,,,23.5,A
119801,Non-Participating,Yes,No,SUNSHN_2_LNDFL1,Sunshine Unit 1,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,9/1/2014,,,4.7,A
119802,Non-Participating,Yes,No,SUNSHN_2_LNDFL2,Sunshine Unit 2,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,9/1/2014,,,4.7,A
119803,Non-Participating,Yes,No,SUNSHN_2_LNDFL3,Sunshine Unit 3,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,9/1/2014,,,4.7,A
119804,Non-Participating,Yes,No,SUNSHN_2_LNDFL4,Sunshine Unit 4,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,NP15,PGE3,9/1/2014,,,4.7,A
119805,Non-Participating,Yes,No,SUNSHN_2_LNDFL5,Sunshine Unit 5,4.6,PGAE,"Sunshine Gas Producers, L.L.C.",THERMAL,COMBUSTION TURBINE,LANDFILL GAS,SP15,PGE3,9/1/2014,,,4.7,A
101400,Participating Unit,No,No,CHILLS_1_SYCENG,Sycamore Energy 1,1.5,SDGE,Sycamore Energy 1 LLC,BIOMASS,COMBUSTION TURBINE,LANDFILL GAS,SP15,SDG1,5/19/2011,,,1.9,A
70600,Participating Unit,Yes,Yes,TBLMTN_6_QF,TABLE MOUNTAIN AREA LUMPED QF UNITS,3.6,PGAE,VARIOUS,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,,5.8,A
70616,Non-Participating,Yes,No,,YUBA CITY RACQUET CLUB,,PGAE,12C085,COGENERATION,,NATURAL GAS,NP15,PGE3,,,,0.06,A
70601,Non-Participating,Yes,No,,ARBUCKLE MOUNTAIN HYDRO,,PGAE,13H008,HYDRO,HYDRO,WATER,NP15,PGE3,12/1/1986,,,0.36,A
70602,Non-Participating,Yes,No,,BROWNS VALLEY IRRIGATION DIST.,,PGAE,12H054,HYDRO,HYDRO,WATER,NP15,PGE3,6/29/1984,,,1.28,A
70603,Non-Participating,Yes,No,,FIVE BEARS HYDROELECTRIC,,PGAE,10H010,HYDRO,HYDRO,WATER,NP15,PGE3,4/27/1989,,,0.99,A
70605,Non-Participating,Yes,No,,JAMES B. PETER,,PGAE,10H059,HYDRO,HYDRO,WATER,NP15,PGE3,1/17/1984,,,0.02,A
70606,Non-Participating,Yes,No,,JAMES CRANE HYDRO,,PGAE,10H090,HYDRO,HYDRO,WATER,NP15,PGE3,6/20/1991,,,0,A
70608,Non-Participating,Yes,No,,LANGERWERF DAIRY,,PGAE,10P058,BIOMASS,,,NP15,PGE3,11/3/1982,,,0.09,A
70610,Non-Participating,Yes,No,,LOFTON RANCH,,PGAE,13H120,HYDRO,HYDRO,WATER,NP15,PGE3,11/4/1983,,,0.3,A
70611,Non-Participating,Yes,No,,Mud Creek Hydro,,PGAE,10H060,HYDRO,HYDRO,WATER,NP15,PGE3,1/26/1983,,,0.3,A
70612,Non-Participating,Yes,No,,SOUTH SUTTER WATER,,PGAE,12H004,HYDRO,HYDRO,WATER,NP15,PGE3,7/17/1985,,,0.4,A
70613,Non-Participating,Yes,No,,STEVE & BONNIE TETRICK,,PGAE,13H130,HYDRO,HYDRO,WATER,NP15,PGE3,10/14/1983,,,0.1,A
70617,Non-Participating,Yes,No,,YUBA COUNTY WATER AGENCY,,PGAE,12H006,HYDRO,HYDRO,WATER,NP15,PGE3,9/30/1986,,,0.15,A
