Gen
BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19
5360,RIESEL 1 2,North Central,1,Closed,YES,1005.19,302.40,1008.00,Cubic,1542.90,0.00,8.017,0.0008,0.00000,2.329,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,302.40,20.14,443.52,20.69,584.64,21.25,725.76,21.80,866.88,22.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,BRIDGEPORT 2,North Central,1,Closed,YES,10.37,3.12,10.40,Cubic,615.60,0.00,4.585,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,3.12,16.00,4.58,16.00,6.03,16.01,7.49,16.01,8.94,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,BRIDGEPORT 3,North Central,1,Closed,YES,212.73,64.00,213.33,Cubic,919.99,0.00,4.857,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,64.00,17.15,93.87,17.24,123.73,17.32,153.60,17.40,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,BRIDGEPORT 4,North Central,1,Closed,YES,212.73,64.00,213.33,Cubic,919.99,0.00,4.857,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,64.00,17.15,93.87,17.24,123.73,17.32,153.60,17.40,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,BRIDGEPORT 5,North Central,1,Closed,YES,212.73,64.00,213.33,Cubic,919.99,0.00,4.857,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,64.00,17.15,93.87,17.24,123.73,17.32,153.60,17.40,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,BRIDGEPORT 6,North Central,1,Closed,YES,212.73,64.00,213.33,Cubic,919.99,0.00,4.857,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,64.00,17.15,93.87,17.24,123.73,17.32,153.60,17.40,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,BRIDGEPORT 7,North Central,1,Closed,YES,212.73,64.00,213.33,Cubic,919.99,0.00,4.857,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,64.00,17.15,93.87,17.24,123.73,17.32,153.60,17.40,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,BRIDGEPORT 8,North Central,1,Closed,YES,212.73,64.00,213.33,Cubic,919.99,0.00,4.857,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,64.00,17.15,93.87,17.24,123.73,17.32,153.60,17.40,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,ENNIS 2,North Central,1,Closed,YES,63.51,62.70,209.00,Cubic,913.50,0.00,4.851,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,62.70,16.29,91.96,16.37,121.22,16.44,150.48,16.52,179.74,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,ENNIS 3,North Central,1,Closed,YES,63.51,62.70,209.00,Cubic,913.50,0.00,4.851,0.0004,0.00000,3.316,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,62.70,16.29,91.96,16.37,121.22,16.44,150.48,16.52,179.74,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,ALBANY 1 5,North Central,1,Closed,NO,124.20,49.68,165.60,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),"W2 (Wind Turbine, Type 2)",0.000,1.000,49.68,0.00,72.86,0.00,96.05,0.00,119.23,0.00,142.42,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,GRANBURY 2 2,North Central,1,Closed,YES,89.15,26.82,89.40,Cubic,734.10,0.00,4.691,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,GRANBURY 2 3,North Central,1,Closed,YES,77.23,26.82,89.40,Cubic,734.10,0.00,4.691,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,GRANBURY 2 4,North Central,1,Closed,YES,84.77,26.82,89.40,Cubic,734.10,0.00,4.691,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,GRANBURY 2 5,North Central,1,Closed,YES,89.15,26.82,89.40,Cubic,734.10,0.00,4.691,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,PALO PINTO 1 2,North Central,1,Closed,YES,121.66,36.60,122.00,Cubic,783.00,0.00,4.735,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,36.60,16.63,53.68,16.68,70.76,16.73,87.84,16.78,104.92,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5416,PALO PINTO 1 3,North Central,1,Closed,YES,121.66,36.60,122.00,Cubic,783.00,0.00,4.735,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,36.60,16.63,53.68,16.68,70.76,16.73,87.84,16.78,104.92,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,PALO PINTO 1 4,North Central,1,Closed,YES,121.66,36.60,122.00,Cubic,783.00,0.00,4.735,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,36.60,16.63,53.68,16.68,70.76,16.73,87.84,16.78,104.92,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,PALO PINTO 1 5,North Central,1,Closed,YES,118.47,35.64,118.80,Cubic,778.20,0.00,4.730,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,35.64,16.62,52.27,16.66,68.90,16.71,85.54,16.75,102.17,16.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,PALO PINTO 1 6,North Central,1,Closed,YES,118.47,35.64,118.80,Cubic,778.20,0.00,4.730,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,35.64,16.62,52.27,16.66,68.90,16.71,85.54,16.75,102.17,16.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,LEWSIVILLE 1,North Central,1,Closed,YES,12.37,3.72,12.40,Cubic,618.60,0.00,4.588,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,3.72,16.01,5.46,16.01,7.19,16.02,8.93,16.02,10.66,16.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,LEWSIVILLE 2,North Central,1,Open,YES,0.00,0.96,3.20,Cubic,604.80,0.00,4.575,0.0004,0.00000,3.487,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,0.96,15.96,1.41,15.96,1.86,15.96,2.30,15.96,2.75,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,1,Open,YES,0.00,86.70,289.00,Cubic,1033.50,0.00,4.958,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,86.70,20.05,127.16,20.17,167.62,20.30,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,2,Open,YES,0.00,86.70,289.00,Cubic,1033.50,0.00,4.958,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,86.70,20.05,127.16,20.17,167.62,20.30,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,3,Open,YES,0.00,86.70,289.00,Cubic,1033.50,0.00,4.958,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,86.70,20.05,127.16,20.17,167.62,20.30,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,4,Closed,YES,288.19,86.70,289.00,Cubic,1033.50,0.00,4.958,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,86.70,20.05,127.16,20.17,167.62,20.30,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,5,Closed,YES,288.19,86.70,289.00,Cubic,1033.50,0.00,4.958,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,86.70,20.05,127.16,20.17,167.62,20.30,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,6,Open,YES,0.00,86.70,289.00,Cubic,1033.50,0.00,4.958,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,86.70,20.05,127.16,20.17,167.62,20.30,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,7,Closed,YES,140.91,42.39,141.30,Cubic,811.95,0.00,4.760,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,42.39,19.09,62.17,19.15,81.95,19.21,101.74,19.27,121.52,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,MIDLOTHIAN 1 0,North Central,8,Closed,YES,140.91,42.39,141.30,Cubic,811.95,0.00,4.760,0.0004,0.00000,3.975,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,42.39,19.09,62.17,19.15,81.95,19.21,101.74,19.27,121.52,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,BASTROP 3,South Central,1,Closed,YES,212.41,63.90,213.00,Cubic,919.50,0.00,4.857,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,63.90,17.82,93.72,17.91,123.54,17.99,153.36,18.08,183.18,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,BASTROP 4,South Central,1,Open,YES,0.00,127.80,426.00,Cubic,1023.67,0.00,5.142,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,127.80,19.08,187.44,19.25,247.08,19.42,306.72,19.59,366.36,19.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,BASTROP 5,South Central,1,Closed,YES,197.78,59.50,198.33,Cubic,897.49,0.00,4.837,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,59.50,17.73,87.27,17.81,115.03,17.89,142.80,17.97,170.56,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,BASTROP 6,South Central,1,Closed,YES,197.78,59.50,198.33,Cubic,897.49,0.00,4.837,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,59.50,17.73,87.27,17.81,115.03,17.89,142.80,17.97,170.56,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6010,BASTROP 7,South Central,1,Closed,YES,197.78,59.50,198.33,Cubic,897.49,0.00,4.837,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,59.50,17.73,87.27,17.81,115.03,17.89,142.80,17.97,170.56,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,AUSTIN 3 3,South Central,1,Closed,NO,0.00,0.00,53.40,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,10.68,0.00,21.36,0.00,32.04,0.00,42.72,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6042,AUSTIN 3 4,South Central,1,Closed,NO,0.00,0.00,320.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,64.04,0.00,128.08,0.00,192.12,0.00,256.16,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048,SAN ANTONIO 2 3,South Central,1,Open,YES,0.00,1.02,3.40,Cubic,605.10,0.00,4.576,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,1.02,15.39,1.50,15.39,1.97,15.39,2.45,15.40,2.92,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6049,SAN ANTONIO 2 4,South Central,1,Open,YES,0.00,2.88,9.60,Cubic,614.40,0.00,4.584,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,2.88,15.43,4.22,15.43,5.57,15.43,6.91,15.44,8.26,15.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,SAN ANTONIO 2 5,South Central,1,Open,YES,0.00,1.32,4.40,Cubic,606.60,0.00,4.577,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,1.32,15.40,1.94,15.40,2.55,15.40,3.17,15.40,3.78,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6051,SAN ANTONIO 2 6,South Central,1,Closed,YES,57.24,17.22,57.40,Cubic,686.10,0.00,4.648,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6052,SAN ANTONIO 2 7,South Central,1,Open,YES,0.00,17.22,57.40,Cubic,686.10,0.00,4.648,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,SAN ANTONIO 2 8,South Central,1,Closed,YES,57.24,17.22,57.40,Cubic,686.10,0.00,4.648,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6054,SAN ANTONIO 2 9,South Central,1,Closed,YES,57.24,17.22,57.40,Cubic,686.10,0.00,4.648,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6069,MARION 1 3,South Central,1,Closed,YES,123.82,54.41,181.37,Cubic,872.05,0.00,4.814,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,54.41,17.63,79.80,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6070,MARION 1 4,South Central,1,Closed,YES,131.29,54.41,181.37,Cubic,872.05,0.00,4.814,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,54.41,17.63,79.80,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,MARION 1 5,South Central,1,Closed,YES,105.90,54.41,181.37,Cubic,872.05,0.00,4.814,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,54.41,17.63,79.80,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6072,MARION 1 6,South Central,1,Open,YES,0.00,54.41,181.37,Cubic,872.05,0.00,4.814,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,54.41,17.63,79.80,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,MARION 1 7,South Central,1,Closed,YES,131.29,54.41,181.37,Cubic,872.05,0.00,4.814,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,54.41,17.63,79.80,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6074,MARION 1 8,South Central,1,Closed,YES,131.29,54.41,181.37,Cubic,872.05,0.00,4.814,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,54.41,17.63,79.80,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6078,LA GRANGE 3,South Central,1,Closed,YES,477.30,169.00,563.33,Cubic,1319.96,0.00,8.017,0.0008,0.00000,2.195,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,169.00,18.37,247.87,18.66,326.73,18.95,405.60,19.25,484.46,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6079,LA GRANGE 4,South Central,1,Closed,YES,328.92,169.00,563.33,Cubic,1319.96,0.00,8.017,0.0008,0.00000,2.195,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,169.00,18.37,247.87,18.66,326.73,18.95,405.60,19.25,484.46,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6080,LA GRANGE 5,South Central,1,Closed,YES,328.92,169.00,563.33,Cubic,1319.96,0.00,8.017,0.0008,0.00000,2.195,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,169.00,18.37,247.87,18.66,326.73,18.95,405.60,19.25,484.46,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6082,MARBLE FALLS 1 1,South Central,1,Closed,NO,41.37,0.00,65.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,13.06,0.00,26.12,0.00,39.18,0.00,52.24,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,MARBLE FALLS 1 2,South Central,1,Closed,NO,65.30,0.00,65.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,13.06,0.00,26.12,0.00,39.18,0.00,52.24,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,ROUND ROCK 1 1,South Central,1,Closed,NO,1.05,0.42,1.40,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),PV (Photovoltaic),0.000,1.000,0.42,0.00,0.62,0.00,0.81,0.00,1.01,0.00,1.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6086,ROUND ROCK 1 2,South Central,1,Closed,NO,22.50,9.00,30.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),PV (Photovoltaic),0.000,1.000,9.00,0.00,13.20,0.00,17.40,0.00,21.60,0.00,25.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6087,ROUND ROCK 1 3,South Central,1,Open,NO,0.00,1.65,5.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),PV (Photovoltaic),0.000,1.000,1.65,0.00,2.42,0.00,3.19,0.00,3.96,0.00,4.73,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6088,ROUND ROCK 1 4,South Central,1,Closed,NO,7.95,3.18,10.60,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),PV (Photovoltaic),0.000,1.000,3.18,0.00,4.66,0.00,6.15,0.00,7.63,0.00,9.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6089,ROUND ROCK 1 5,South Central,1,Closed,NO,10.42,4.17,13.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),PV (Photovoltaic),0.000,1.000,4.17,0.00,6.12,0.00,8.06,0.00,10.01,0.00,11.95,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6090,ROUND ROCK 1 6,South Central,1,Closed,NO,30.52,12.21,40.70,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),PV (Photovoltaic),0.000,1.000,12.21,0.00,17.91,0.00,23.61,0.00,29.30,0.00,35.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104,WINCHESTER 3,South Central,1,Closed,YES,60.33,18.15,60.50,Cubic,690.75,0.00,4.652,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,18.15,16.92,26.62,16.94,35.09,16.97,43.56,16.99,52.03,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105,WINCHESTER 4,South Central,1,Closed,YES,60.33,18.15,60.50,Cubic,690.75,0.00,4.652,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,18.15,16.92,26.62,16.94,35.09,16.97,43.56,16.99,52.03,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6106,WINCHESTER 5,South Central,1,Closed,YES,120.66,36.30,121.00,Cubic,781.50,0.00,4.733,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,36.30,17.28,53.24,17.33,70.18,17.37,87.12,17.42,104.06,17.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110,ROCKDALE 1 3,South Central,1,Closed,YES,301.18,177.18,590.60,Cubic,1333.63,0.00,8.017,0.0008,0.00000,2.195,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,177.18,18.41,259.86,18.71,342.55,19.02,425.23,19.33,507.92,19.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,ROCKDALE 1 4,South Central,1,Closed,YES,293.63,198.45,661.50,Cubic,1369.18,0.00,8.017,0.0008,0.00000,2.195,0.000,BIT (Bituminous Coal),ST (Steam Turbine),0.000,1.000,198.45,18.50,291.06,18.85,383.67,19.19,476.28,19.53,568.89,19.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,SAN ANTONIO 1 3,South Central,1,Open,YES,0.00,2.52,8.40,Cubic,612.60,0.00,4.582,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,2.50,15.42,3.70,15.42,4.90,15.43,6.00,15.43,7.20,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,SAN ANTONIO 1 4,South Central,1,Closed,YES,322.85,133.80,446.00,Cubic,1349.57,0.00,5.169,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,133.80,17.82,196.24,17.99,258.68,18.15,321.12,18.32,383.56,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,SAN ANTONIO 1 5,South Central,1,Closed,YES,322.85,133.80,446.00,Cubic,1349.57,0.00,5.169,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,133.80,17.82,196.24,17.99,258.68,18.15,321.12,18.32,383.56,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,SAN ANTONIO 1 6,South Central,1,Closed,YES,283.22,279.60,932.00,Cubic,3859.00,0.00,5.820,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,279.60,20.49,410.08,20.84,540.56,21.18,671.04,21.53,801.52,21.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,SAN ANTONIO 1 7,South Central,1,Open,YES,0.00,216.60,722.00,Cubic,3859.00,0.00,5.539,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,216.60,19.34,317.70,19.61,418.80,19.87,519.80,20.14,620.90,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,SAN ANTONIO 1 8,South Central,1,Closed,YES,219.40,216.60,722.00,Cubic,3859.00,0.00,5.539,0.0004,0.00000,3.363,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,216.60,19.34,317.68,19.61,418.76,19.87,519.84,20.14,620.92,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164,SEGUIN 1 3,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0.00,4.886,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,SEGUIN 1 4,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0.00,4.886,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,SEGUIN 1 5,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0.00,4.886,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,SEGUIN 1 6,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0.00,4.886,0.0004,0.00000,3.623,0.000,NG (Natural Gas),GT (Gas Turbine),0.000,1.000,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,MARBLE FALLS 2 3,South Central,1,Closed,NO,177.90,0.00,177.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,35.58,0.00,71.16,0.00,106.74,0.00,142.32,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,MARBLE FALLS 2 4,South Central,1,Closed,NO,552.30,0.00,552.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),HY (Hydro),0.000,1.000,0.00,0.00,110.46,0.00,220.92,0.00,331.38,0.00,441.84,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
