BusNum,BusName,AreaName,ZoneName,ID,Status,MW,Mvar,MVA,SMW,SMvar,DistStatus,DistMWInput,DistMvarInput
5474,ABBOTT 0,North Central,Corsicana,1,Closed,3.11,0.88,3.23,3.11,0.88,Closed,0,0
5475,ALVARADO 0,North Central,Fort Worth,1,Closed,59.28,16.8,61.61,59.28,16.8,Closed,0,0
5476,CORSICANA 1 0,North Central,Corsicana,1,Closed,10.97,3.11,11.41,10.97,3.11,Closed,0,0
5477,HARKER HEIGHTS 0,North Central,Waco,1,Closed,79.03,22.39,82.14,79.03,22.39,Closed,0,0
5478,IRVING 3 0,North Central,Fort Worth,1,Closed,137.94,39.08,143.37,137.94,39.08,Closed,0,0
5480,BURLESON 1,North Central,Fort Worth,1,Closed,179.23,50.78,186.29,179.23,50.78,Closed,0,0
5481,FORT WORTH 28 0,North Central,Fort Worth,1,Closed,58.18,16.49,60.48,58.18,16.49,Closed,0,0
5482,DALLAS 23 0,North Central,Dallas,1,Closed,69.18,19.6,71.91,69.18,19.6,Closed,0,0
5483,NORTH RICHLAND HILLS 1 0,North Central,Fort Worth,1,Closed,84.63,23.98,87.96,84.63,23.98,Closed,0,0
5484,CROSS PLAINS 0,North Central,Central Texas,2,Closed,5.69,1.61,5.92,5.69,1.61,Closed,0,0
5484,CROSS PLAINS 0,North Central,Central Texas,1,Closed,0.6,0.17,0.62,0.6,0.17,Closed,0,0
5485,BLOOMING GROVE 0,North Central,Corsicana,1,Closed,4.69,1.33,4.87,4.69,1.33,Closed,0,0
6001,CONVERSE 0,South Central,San Marcos,1,Closed,103.81,29.41,107.9,103.81,29.41,Closed,0,0
6002,SAN ANTONIO 46 0,South Central,San Antonio,1,Closed,32.48,9.2,33.76,32.48,9.2,Closed,0,0
6005,BASTROP 2,South Central,Bastrop,1,Closed,75.48,21.39,78.45,75.48,21.39,Closed,0,0
6011,MARION 2 0,South Central,San Marcos,2,Closed,16.83,4.77,17.49,16.83,4.77,Closed,0,0
6011,MARION 2 0,South Central,San Marcos,1,Closed,7.19,2.04,7.47,7.19,2.04,Closed,0,0
6012,PAIGE 0,South Central,Bastrop,1,Closed,13.51,3.83,14.04,13.51,3.83,Closed,0,0
6013,SAN ANTONIO 42 0,South Central,San Antonio,2,Closed,94.19,26.69,97.89,94.19,26.69,Closed,0,0
6013,SAN ANTONIO 42 0,South Central,San Antonio,1,Closed,0.71,0.2,0.73,0.71,0.2,Closed,0,0
6014,WAELDER 0,South Central,Gonzales,1,Closed,5.51,1.56,5.73,5.51,1.56,Closed,0,0
6015,ATASCOSA 0,South Central,San Antonio,1,Closed,24.76,7.02,25.74,24.76,7.02,Closed,0,0
6016,SAN ANTONIO 40 0,South Central,San Antonio,1,Closed,176.43,49.99,183.38,176.43,49.99,Closed,0,0
6017,CIBOLO 0,South Central,San Marcos,1,Closed,83.31,23.6,86.59,83.31,23.6,Closed,0,0
6018,AUSTIN 6 0,South Central,Austin,1,Closed,2.46,0.7,2.56,2.46,0.7,Closed,0,0
6019,AUSTIN 25 0,South Central,Austin,1,Closed,59.07,16.74,61.4,59.07,16.74,Closed,0,0
6020,HORSESHOE BAY 0,South Central,Austin,1,Closed,16.53,4.68,17.18,16.53,4.68,Closed,0,0
6023,LEANDER 1 2,South Central,Austin,1,Closed,132.89,37.65,138.12,132.89,37.65,Closed,0,0
6024,AUSTIN 10 0,South Central,Austin,1,Closed,84.99,24.08,88.34,84.99,24.08,Closed,0,0
6025,SAN ANTONIO 31 0,South Central,San Antonio,1,Closed,40.91,11.59,42.52,40.91,11.59,Closed,0,0
6025,SAN ANTONIO 31 0,South Central,San Antonio,2,Closed,23.72,6.72,24.65,23.72,6.72,Closed,0,0
6026,SAN ANTONIO 49 0,South Central,San Antonio,1,Closed,22.12,6.27,22.99,22.12,6.27,Closed,0,0
6027,ELGIN 0,South Central,Austin,1,Closed,64.98,18.41,67.53,64.98,18.41,Closed,0,0
6028,AUSTIN 31 0,South Central,Austin,1,Closed,103.35,29.28,107.42,103.35,29.28,Closed,0,0
6029,RUNGE 0,South Central,Gonzales,2,Closed,4.04,1.14,4.2,4.04,1.14,Closed,0,0
6029,RUNGE 0,South Central,Gonzales,1,Closed,1.77,0.5,1.84,1.77,0.5,Closed,0,0
6029,RUNGE 0,South Central,Gonzales,3,Closed,1.17,0.33,1.22,1.17,0.33,Closed,0,0
6031,YOAKUM 1,South Central,Gonzales,1,Closed,29.18,8.27,30.33,29.18,8.27,Closed,0,0
6032,AUSTIN 37 0,South Central,Austin,1,Closed,36.4,10.31,37.83,36.4,10.31,Closed,0,0
6035,PFLUGERVILLE 2,South Central,Austin,1,Closed,206.37,58.47,214.49,206.37,58.47,Closed,0,0
6037,SAN ANTONIO 12 1,South Central,San Marcos,1,Closed,147.53,41.8,153.34,147.53,41.8,Closed,0,0
6040,AUSTIN 3 2,South Central,Austin,1,Closed,80.78,22.89,83.96,80.78,22.89,Closed,0,0
6043,SAN ANTONIO 48 0,South Central,San Antonio,1,Closed,148.3,42.02,154.14,148.3,42.02,Closed,0,0
6044,SAN ANTONIO 19 0,South Central,San Antonio,1,Closed,18.3,5.18,19.02,18.3,5.18,Closed,0,0
6047,SAN ANTONIO 2 2,South Central,San Antonio,1,Closed,149.85,42.46,155.75,149.85,42.46,Closed,0,0
6055,BERGHEIM 0,South Central,San Antonio,1,Closed,4.93,1.4,5.12,4.93,1.4,Closed,0,0
6058,NEW BRAUNFELS 2 2,South Central,San Marcos,1,Closed,178.64,50.61,185.67,178.64,50.61,Closed,0,0
6059,D HANIS 0,South Central,San Antonio,1,Closed,3.44,0.97,3.57,3.44,0.97,Closed,0,0
6060,SAN ANTONIO 24 0,South Central,San Antonio,1,Closed,74.53,21.12,77.47,74.53,21.12,Closed,0,0
6061,AUSTIN 7 0,South Central,Austin,1,Closed,147.9,41.91,153.73,147.9,41.91,Closed,0,0
6064,BRENHAM 2,South Central,Bastrop,1,Closed,82.48,23.37,85.72,82.48,23.37,Closed,0,0
6065,BERTRAM 0,South Central,Austin,1,Closed,14.86,4.21,15.44,14.86,4.21,Closed,0,0
6091,WIMBERLEY 0,South Central,Austin,1,Closed,37.81,10.71,39.29,37.81,10.71,Closed,0,0
6092,GONZALES 0,South Central,Gonzales,1,Closed,35.66,10.1,37.06,35.66,10.1,Closed,0,0
6093,SAN ANTONIO 11 0,South Central,San Marcos,1,Closed,40.54,11.49,42.13,40.54,11.49,Closed,0,0
6094,SAN ANTONIO 14 0,South Central,San Marcos,1,Closed,67.98,19.26,70.66,67.98,19.26,Closed,0,0
6095,HUTTO 0,South Central,Austin,1,Closed,68.37,19.37,71.06,68.37,19.37,Closed,0,0
6096,LULING 0,South Central,Gonzales,1,Closed,25.78,7.3,26.79,25.78,7.3,Closed,0,0
6097,SAN ANTONIO 21 0,South Central,San Antonio,1,Closed,105.36,29.85,109.51,105.36,29.85,Closed,0,0
6098,AUSTIN 12 0,South Central,Austin,1,Closed,132.22,37.46,137.42,132.22,37.46,Closed,0,0
6099,SAN ANTONIO 15 0,South Central,San Antonio,1,Closed,21.38,6.06,22.22,21.38,6.06,Closed,0,0
6100,ADKINS 0,South Central,San Marcos,1,Closed,37.71,10.69,39.2,37.71,10.69,Closed,0,0
6103,WINCHESTER 2,South Central,Bastrop,2,Closed,31.48,8.92,32.72,31.48,8.92,Closed,0,0
6103,WINCHESTER 2,South Central,Bastrop,1,Closed,2.73,0.77,2.83,2.73,0.77,Closed,0,0
6109,ROCKDALE 1 2,South Central,Bastrop,1,Closed,9.14,2.59,9.5,9.14,2.59,Closed,0,0
6109,ROCKDALE 1 2,South Central,Bastrop,2,Closed,5.3,1.5,5.51,5.3,1.5,Closed,0,0
6112,NATALIA 0,South Central,San Antonio,1,Closed,16.16,4.58,16.8,16.16,4.58,Closed,0,0
6113,AUSTIN 20 0,South Central,Austin,1,Closed,20.52,5.81,21.33,20.52,5.81,Closed,0,0
6114,SAN ANTONIO 43 0,South Central,San Antonio,1,Closed,70.54,19.99,73.32,70.54,19.99,Closed,0,0
6115,SAN ANTONIO 5 0,South Central,San Marcos,1,Closed,131.13,37.15,136.29,131.13,37.15,Closed,0,0
6116,TAYLOR 0,South Central,Austin,2,Closed,52.98,15.01,55.07,52.98,15.01,Closed,0,0
6116,TAYLOR 0,South Central,Austin,1,Closed,3.87,1.1,4.02,3.87,1.1,Closed,0,0
6117,SMITHVILLE 0,South Central,Bastrop,1,Closed,27.2,7.71,28.27,27.2,7.71,Closed,0,0
6120,CEDAR PARK 2,South Central,Austin,1,Closed,195.3,55.33,202.98,195.3,55.33,Closed,0,0
6121,SAN ANTONIO 25 0,South Central,San Antonio,1,Closed,120.8,34.23,125.56,120.8,34.23,Closed,0,0
6122,HALLETTSVILLE 0,South Central,Gonzales,1,Closed,22.71,6.43,23.6,22.71,6.43,Closed,0,0
6123,AUSTIN 5 0,South Central,Austin,1,Closed,45.11,12.78,46.88,45.11,12.78,Closed,0,0
6124,NEW BRAUNFELS 3 0,South Central,San Marcos,1,Closed,57.42,16.27,59.68,57.42,16.27,Closed,0,0
6125,SUTHERLAND SPRINGS 0,South Central,San Marcos,1,Closed,2.59,0.73,2.69,2.59,0.73,Closed,0,0
6126,AUSTIN 34 0,South Central,Austin,1,Closed,50.38,14.27,52.36,50.38,14.27,Closed,0,0
6127,CAMERON 0,South Central,Bastrop,1,Closed,25.24,7.15,26.23,25.24,7.15,Closed,0,0
6128,SAN ANTONIO 35 0,South Central,San Antonio,1,Closed,52.8,14.96,54.88,52.8,14.96,Closed,0,0
6129,MEDINA 0,South Central,San Antonio,3,Closed,5.32,1.51,5.53,5.32,1.51,Closed,0,0
6129,MEDINA 0,South Central,San Antonio,2,Closed,3.47,0.98,3.61,3.47,0.98,Closed,0,0
6129,MEDINA 0,South Central,San Antonio,1,Closed,1.06,0.3,1.1,1.06,0.3,Closed,0,0
6130,MANCHACA 0,South Central,Austin,1,Closed,13.4,3.8,13.93,13.4,3.8,Closed,0,0
6131,SPRING BRANCH 0,South Central,San Marcos,1,Closed,43.85,12.43,45.58,43.85,12.43,Closed,0,0
6132,AUSTIN 19 0,South Central,Austin,1,Closed,64.74,18.34,67.29,64.74,18.34,Closed,0,0
6133,FLATONIA 0,South Central,Bastrop,1,Closed,10.44,2.96,10.85,10.44,2.96,Closed,0,0
6134,GRANGER 0,South Central,Austin,1,Closed,7.62,2.16,7.92,7.62,2.16,Closed,0,0
6135,FAYETTEVILLE 0,South Central,Bastrop,1,Closed,14.66,4.15,15.23,14.66,4.15,Closed,0,0
6135,FAYETTEVILLE 0,South Central,Bastrop,2,Closed,7.05,2,7.33,7.05,2,Closed,0,0
6136,GEORGETOWN 2 0,South Central,Austin,1,Closed,71.18,20.17,73.98,71.18,20.17,Closed,0,0
6137,AUSTIN 35 0,South Central,Austin,1,Closed,42.18,11.95,43.84,42.18,11.95,Closed,0,0
6138,PIPE CREEK 0,South Central,San Antonio,1,Closed,27.68,7.84,28.77,27.68,7.84,Closed,0,0
6139,RED ROCK 0,South Central,Bastrop,2,Closed,6.8,1.93,7.07,6.8,1.93,Closed,0,0
6139,RED ROCK 0,South Central,Bastrop,1,Closed,2.8,0.79,2.91,2.8,0.79,Closed,0,0
6140,JARRELL 0,South Central,Austin,1,Closed,11.69,3.31,12.15,11.69,3.31,Closed,0,0
6150,SAN ANTONIO 36 0,South Central,San Antonio,1,Closed,117.27,33.23,121.88,117.27,33.23,Closed,0,0
6151,SCHULENBURG 0,South Central,Bastrop,1,Closed,16.14,4.57,16.78,16.14,4.57,Closed,0,0
6153,SAN ANTONIO 22 1,South Central,San Antonio,1,Closed,107.97,30.59,112.22,107.97,30.59,Closed,0,0
6154,DRIPPING SPRINGS 0,South Central,Austin,1,Closed,43.1,12.21,44.8,43.1,12.21,Closed,0,0
6155,SAN ANTONIO 26 0,South Central,San Antonio,1,Closed,37.02,10.49,38.47,37.02,10.49,Closed,0,0
6156,MARBLE FALLS 3 0,South Central,Austin,1,Closed,52.66,14.92,54.73,52.66,14.92,Closed,0,0
6157,BOERNE 1 0,South Central,San Antonio,1,Closed,28.81,8.16,29.94,28.81,8.16,Closed,0,0
6158,WASHINGTON 0,South Central,Bastrop,1,Closed,5.64,1.6,5.86,5.64,1.6,Closed,0,0
6159,SCHERTZ 0,South Central,San Marcos,1,Closed,91.04,25.79,94.62,91.04,25.79,Closed,0,0
6160,AUSTIN 8 0,South Central,Austin,2,Closed,64,18.13,66.52,64,18.13,Closed,0,0
6160,AUSTIN 8 0,South Central,Austin,1,Closed,34.28,9.71,35.62,34.28,9.71,Closed,0,0
6168,SAN ANTONIO 45 0,South Central,San Antonio,1,Closed,138.23,39.17,143.67,138.23,39.17,Closed,0,0
6171,SAN ANTONIO 52 2,South Central,San Antonio,2,Closed,87.02,24.66,90.45,87.02,24.66,Closed,0,0
6171,SAN ANTONIO 52 2,South Central,San Antonio,1,Closed,26.74,7.58,27.79,26.74,7.58,Closed,0,0
6173,CUERO 2 1,South Central,Gonzales,1,Closed,35.48,10.05,36.88,35.48,10.05,Closed,0,0
6174,SAN ANTONIO 10 0,South Central,San Marcos,1,Closed,95.75,27.13,99.52,95.75,27.13,Closed,0,0
6175,AUSTIN 16 0,South Central,Austin,1,Closed,96.6,27.37,100.4,96.6,27.37,Closed,0,0
6176,AUSTIN 39 0,South Central,Austin,1,Closed,45.32,12.84,47.11,45.32,12.84,Closed,0,0
6178,SAN ANTONIO 51 1,South Central,San Antonio,1,Closed,134.45,38.09,139.74,134.45,38.09,Closed,0,0
6179,SAN ANTONIO 41 0,South Central,San Antonio,1,Closed,11.85,3.36,12.32,11.85,3.36,Closed,0,0
6180,LA VERNIA 0,South Central,San Marcos,1,Closed,34.14,9.67,35.49,34.14,9.67,Closed,0,0
6181,MANOR 0,South Central,Austin,1,Closed,49.13,13.92,51.06,49.13,13.92,Closed,0,0
6182,SAN ANTONIO 38 0,South Central,San Antonio,1,Closed,95.83,27.15,99.6,95.83,27.15,Closed,0,0
6183,GIDDINGS 0,South Central,Bastrop,1,Closed,26.97,7.64,28.03,26.97,7.64,Closed,0,0
6184,AUSTIN 32 0,South Central,Austin,1,Closed,48.39,13.71,50.3,48.39,13.71,Closed,0,0
6185,AUSTIN 38 0,South Central,Austin,1,Closed,20.84,5.9,21.66,20.84,5.9,Closed,0,0
6186,AUSTIN 30 0,South Central,Austin,1,Closed,39.37,11.15,40.92,39.37,11.15,Closed,0,0
6187,AUSTIN 28 0,South Central,Austin,1,Closed,80.44,22.79,83.61,80.44,22.79,Closed,0,0
6189,COLUMBUS 1,South Central,Bastrop,3,Closed,20.14,5.71,20.93,20.14,5.71,Closed,0,0
6189,COLUMBUS 1,South Central,Bastrop,2,Closed,4.3,1.22,4.47,4.3,1.22,Closed,0,0
6189,COLUMBUS 1,South Central,Bastrop,1,Closed,2.93,0.83,3.05,2.93,0.83,Closed,0,0
6190,SHINER 0,South Central,Gonzales,1,Closed,18.47,5.23,19.19,18.47,5.23,Closed,0,0
6191,SAN ANTONIO 3 0,South Central,San Marcos,1,Closed,16.77,4.75,17.43,16.77,4.75,Closed,0,0
6193,CALDWELL 1,South Central,Bastrop,1,Closed,35.69,10.11,37.09,35.69,10.11,Closed,0,0
6194,AUSTIN 18 0,South Central,Austin,1,Closed,44.42,12.59,46.17,44.42,12.59,Closed,0,0
6195,INDUSTRY 0,South Central,Bastrop,2,Closed,1.69,0.48,1.75,1.69,0.48,Closed,0,0
6195,INDUSTRY 0,South Central,Bastrop,1,Closed,0.97,0.27,1.01,0.97,0.27,Closed,0,0
6196,DALE 0,South Central,Austin,1,Closed,21.28,6.03,22.11,21.28,6.03,Closed,0,0
6199,SAN ANTONIO 37 2,South Central,San Antonio,1,Closed,239.74,67.93,249.18,239.74,67.93,Closed,0,0
6200,SAN ANTONIO 18 0,South Central,San Antonio,2,Closed,35.07,9.94,36.45,35.07,9.94,Closed,0,0
6200,SAN ANTONIO 18 0,South Central,San Antonio,1,Closed,11.21,3.18,11.65,11.21,3.18,Closed,0,0
6201,SAN ANTONIO 33 0,South Central,San Antonio,1,Closed,39.07,11.07,40.61,39.07,11.07,Closed,0,0
6202,MARTINDALE 0,South Central,San Marcos,2,Closed,10.61,3.01,11.03,10.61,3.01,Closed,0,0
6202,MARTINDALE 0,South Central,San Marcos,1,Closed,6.02,1.7,6.25,6.02,1.7,Closed,0,0
6203,SAN ANTONIO 17 0,South Central,San Antonio,1,Closed,117.59,33.32,122.22,117.59,33.32,Closed,0,0
6204,SAN ANTONIO 23 0,South Central,San Antonio,1,Closed,7.81,2.21,8.12,7.81,2.21,Closed,0,0
6205,AUSTIN 29 0,South Central,Austin,1,Closed,121.95,34.55,126.75,121.95,34.55,Closed,0,0
6206,LEXINGTON 0,South Central,Bastrop,3,Closed,13.43,3.8,13.95,13.43,3.8,Closed,0,0
6206,LEXINGTON 0,South Central,Bastrop,1,Closed,2.86,0.81,2.97,2.86,0.81,Closed,0,0
6206,LEXINGTON 0,South Central,Bastrop,2,Closed,2.55,0.72,2.65,2.55,0.72,Closed,0,0
6207,LEANDER 2 0,South Central,Austin,1,Closed,29.32,8.31,30.47,29.32,8.31,Closed,0,0
6208,AUSTIN 15 0,South Central,Austin,1,Closed,80.07,22.69,83.22,80.07,22.69,Closed,0,0
6208,AUSTIN 15 0,South Central,Austin,2,Closed,60.9,17.25,63.29,60.9,17.25,Closed,0,0
6209,MICO 0,South Central,San Antonio,2,Closed,5.75,1.63,5.98,5.75,1.63,Closed,0,0
6209,MICO 0,South Central,San Antonio,1,Closed,1.77,0.5,1.84,1.77,0.5,Closed,0,0
6217,AUSTIN 36 0,South Central,Austin,1,Closed,52.96,15.01,55.05,52.96,15.01,Closed,0,0
6218,LOCKHART 0,South Central,Austin,1,Closed,51.24,14.52,53.26,51.24,14.52,Closed,0,0
6219,AUSTIN 17 0,South Central,Austin,1,Closed,63.93,18.11,66.45,63.93,18.11,Closed,0,0
6220,SAN ANTONIO 13 0,South Central,San Marcos,1,Closed,96.5,27.34,100.29,96.5,27.34,Closed,0,0
6221,FALLS CITY 0,South Central,San Marcos,1,Closed,7.3,2.07,7.59,7.3,2.07,Closed,0,0
6221,FALLS CITY 0,South Central,San Marcos,2,Closed,1.86,0.53,1.93,1.86,0.53,Closed,0,0
6223,AUSTIN 27 1,South Central,Austin,1,Closed,166.84,47.27,173.41,166.84,47.27,Closed,0,0
6224,AUSTIN 23 0,South Central,Austin,1,Closed,116.67,33.06,121.27,116.67,33.06,Closed,0,0
6225,SAN ANTONIO 27 0,South Central,San Antonio,1,Closed,85.25,24.15,88.6,85.25,24.15,Closed,0,0
6226,BLANCO 0,South Central,San Antonio,1,Closed,18.02,5.11,18.73,18.02,5.11,Closed,0,0
6227,AUSTIN 24 0,South Central,Austin,1,Closed,126.35,35.8,131.32,126.35,35.8,Closed,0,0
6230,SAN MARCOS 2,South Central,San Marcos,1,Closed,191.51,54.26,199.05,191.51,54.26,Closed,0,0
6231,BUDA 0,South Central,Austin,1,Closed,70.51,19.98,73.28,70.51,19.98,Closed,0,0
6232,DEL VALLE 0,South Central,Austin,1,Closed,66.63,18.88,69.25,66.63,18.88,Closed,0,0
6233,AUSTIN 4 0,South Central,Austin,1,Closed,65.09,18.44,67.65,65.09,18.44,Closed,0,0
6236,SAN ANTONIO 50 2,South Central,San Antonio,1,Closed,169.53,48.03,176.21,169.53,48.03,Closed,0,0
6237,BURLINGTON 0,South Central,Bastrop,1,Closed,1.88,0.53,1.95,1.88,0.53,Closed,0,0
6238,AUSTIN 13 0,South Central,Austin,1,Closed,134.8,38.19,140.11,134.8,38.19,Closed,0,0
6241,ELMENDORF 2,South Central,San Marcos,2,Closed,151.91,43.04,157.89,151.91,43.04,Closed,0,0
6241,ELMENDORF 2,South Central,San Marcos,1,Closed,23.82,6.75,24.76,23.82,6.75,Closed,0,0
6250,SAN ANTONIO 6 0,South Central,San Marcos,1,Closed,86.21,24.43,89.6,86.21,24.43,Closed,0,0
6251,CANYON LAKE 0,South Central,San Marcos,2,Closed,48.81,13.83,50.73,48.81,13.83,Closed,0,0
6251,CANYON LAKE 0,South Central,San Marcos,1,Closed,2.44,0.69,2.54,2.44,0.69,Closed,0,0
6252,JOHNSON CITY 0,South Central,Austin,2,Closed,11.25,3.19,11.69,11.25,3.19,Closed,0,0
6252,JOHNSON CITY 0,South Central,Austin,1,Closed,2.24,0.63,2.33,2.24,0.63,Closed,0,0
6253,YORKTOWN 0,South Central,Gonzales,2,Closed,11.39,3.23,11.84,11.39,3.23,Closed,0,0
6253,YORKTOWN 0,South Central,Gonzales,1,Closed,1.81,0.51,1.88,1.81,0.51,Closed,0,0
6256,AUSTIN 2 2,South Central,Austin,1,Closed,18.25,5.17,18.97,18.25,5.17,Closed,0,0
6261,LACKLAND A F B 0,South Central,San Antonio,1,Closed,31.18,8.83,32.4,31.18,8.83,Closed,0,0
6262,LIBERTY HILL 0,South Central,Austin,1,Closed,28.4,8.05,29.52,28.4,8.05,Closed,0,0
6264,KENEDY 1,South Central,Gonzales,1,Closed,23.04,6.53,23.95,23.04,6.53,Closed,0,0
6264,KENEDY 1,South Central,Gonzales,2,Closed,11.93,3.38,12.4,11.93,3.38,Closed,0,0
6275,SAN ANTONIO 20 0,South Central,San Antonio,1,Closed,110.59,31.34,114.95,110.59,31.34,Closed,0,0
6276,VON ORMY 0,South Central,San Antonio,1,Closed,39.92,11.31,41.5,39.92,11.31,Closed,0,0
6278,KYLE 1,South Central,Austin,2,Closed,128.86,36.51,133.93,128.86,36.51,Closed,0,0
6278,KYLE 1,South Central,Austin,1,Closed,6.81,1.93,7.08,6.81,1.93,Closed,0,0
6280,SEGUIN 2 1,South Central,San Marcos,1,Closed,136.02,38.54,141.38,136.02,38.54,Closed,0,0
6281,UNIVERSAL CITY 0,South Central,San Marcos,1,Closed,60.45,17.13,62.83,60.45,17.13,Closed,0,0
6282,SPICEWOOD 0,South Central,Austin,1,Closed,26.19,7.42,27.22,26.19,7.42,Closed,0,0
6283,SAINT HEDWIG 0,South Central,San Marcos,1,Closed,6.88,1.95,7.15,6.88,1.95,Closed,0,0
6284,SAN ANTONIO 16 0,South Central,San Antonio,2,Closed,70.02,19.84,72.78,70.02,19.84,Closed,0,0
6284,SAN ANTONIO 16 0,South Central,San Antonio,1,Closed,1.07,0.3,1.11,1.07,0.3,Closed,0,0
6286,BOERNE 2 1,South Central,San Antonio,1,Closed,82.67,23.42,85.93,82.67,23.42,Closed,0,0
6288,SAN ANTONIO 32 1,South Central,San Antonio,1,Closed,166.54,47.19,173.1,166.54,47.19,Closed,0,0
6289,AUSTIN 26 0,South Central,Austin,1,Closed,73.84,20.92,76.75,73.84,20.92,Closed,0,0
6290,AUSTIN 21 0,South Central,Austin,1,Closed,67.61,19.16,70.28,67.61,19.16,Closed,0,0
6291,SAN ANTONIO 44 0,South Central,San Antonio,1,Closed,20.57,5.83,21.37,20.57,5.83,Closed,0,0
6306,AUSTIN 11 0,South Central,Austin,1,Closed,54.19,15.35,56.33,54.19,15.35,Closed,0,0
6307,SAN ANTONIO 39 0,South Central,San Antonio,1,Closed,110.79,31.39,115.15,110.79,31.39,Closed,0,0
6307,SAN ANTONIO 39 0,South Central,San Antonio,2,Closed,19.94,5.65,20.73,19.94,5.65,Closed,0,0
6309,HONDO 1,South Central,San Antonio,1,Closed,41.1,11.65,42.72,41.1,11.65,Closed,0,0
6310,SAN ANTONIO 4 0,South Central,San Marcos,1,Closed,92.27,26.14,95.9,92.27,26.14,Closed,0,0
6311,NEW ULM 0,South Central,Bastrop,3,Closed,6.11,1.73,6.35,6.11,1.73,Closed,0,0
6311,NEW ULM 0,South Central,Bastrop,1,Closed,1.41,0.4,1.47,1.41,0.4,Closed,0,0
6311,NEW ULM 0,South Central,Bastrop,2,Closed,1.06,0.3,1.1,1.06,0.3,Closed,0,0
6312,SAN ANTONIO 8 0,South Central,San Marcos,1,Closed,45.68,12.94,47.47,45.68,12.94,Closed,0,0
6313,AUSTIN 33 0,South Central,Austin,1,Closed,26.29,7.45,27.32,26.29,7.45,Closed,0,0
6314,BULVERDE 0,South Central,San Antonio,1,Closed,29.51,8.36,30.68,29.51,8.36,Closed,0,0
6319,GEORGETOWN 3 4,South Central,Austin,1,Closed,70.22,19.9,72.99,70.22,19.9,Closed,0,0
6320,SAN ANTONIO 9 0,South Central,San Marcos,1,Closed,47.89,13.57,49.78,47.89,13.57,Closed,0,0
6322,FLORESVILLE 1,South Central,San Marcos,2,Closed,60.31,17.09,62.68,60.31,17.09,Closed,0,0
6322,FLORESVILLE 1,South Central,San Marcos,1,Closed,5.76,1.63,5.98,5.76,1.63,Closed,0,0
6323,SAN ANTONIO 29 0,South Central,San Antonio,1,Closed,33.38,9.46,34.69,33.38,9.46,Closed,0,0
6324,SAN ANTONIO 7 0,South Central,San Marcos,1,Closed,58.22,16.5,60.52,58.22,16.5,Closed,0,0
6325,BUCKHOLTS 0,South Central,Bastrop,1,Closed,4.74,1.34,4.93,4.74,1.34,Closed,0,0
6326,SOMERVILLE 0,South Central,Bastrop,2,Closed,14.01,3.97,14.56,14.01,3.97,Closed,0,0
6326,SOMERVILLE 0,South Central,Bastrop,1,Closed,1.43,0.4,1.48,1.43,0.4,Closed,0,0
6327,WEIMAR 0,South Central,Bastrop,2,Closed,14.28,4.05,14.84,14.28,4.05,Closed,0,0
6327,WEIMAR 0,South Central,Bastrop,1,Closed,3.33,0.94,3.46,3.33,0.94,Closed,0,0
6328,COMFORT 0,South Central,San Antonio,1,Closed,27.95,7.92,29.05,27.95,7.92,Closed,0,0
6329,NORDHEIM 0,South Central,Gonzales,1,Closed,1.79,0.51,1.86,1.79,0.51,Closed,0,0
6330,AUSTIN 9 0,South Central,Austin,2,Closed,128.46,36.4,133.52,128.46,36.4,Closed,0,0
6330,AUSTIN 9 0,South Central,Austin,1,Closed,5.29,1.5,5.5,5.29,1.5,Closed,0,0
6331,AUSTIN 22 0,South Central,Austin,1,Closed,81.32,23.04,84.53,81.32,23.04,Closed,0,0
6332,HELOTES 0,South Central,San Antonio,1,Closed,73,20.68,75.88,73,20.68,Closed,0,0
6335,SAN ANTONIO 47 2,South Central,San Antonio,1,Closed,164.71,46.67,171.19,164.71,46.67,Closed,0,0
6336,BANDERA 0,South Central,San Antonio,1,Closed,26.07,7.39,27.09,26.07,7.39,Closed,0,0
6337,SAN ANTONIO 30 0,South Central,San Antonio,1,Closed,121.19,34.34,125.96,121.19,34.34,Closed,0,0
6338,ROCKDALE 2 0,South Central,Bastrop,3,Closed,26.95,7.64,28.01,26.95,7.64,Closed,0,0
6338,ROCKDALE 2 0,South Central,Bastrop,1,Closed,4.38,1.24,4.56,4.38,1.24,Closed,0,0
6338,ROCKDALE 2 0,South Central,Bastrop,2,Closed,2.27,0.64,2.36,2.27,0.64,Closed,0,0
6339,CEDAR CREEK 2 0,South Central,Austin,1,Closed,34.37,9.74,35.72,34.37,9.74,Closed,0,0
6340,NIXON 0,South Central,Gonzales,1,Closed,16.11,4.56,16.74,16.11,4.56,Closed,0,0
6340,NIXON 0,South Central,Gonzales,2,Closed,13.07,3.7,13.59,13.07,3.7,Closed,0,0
6341,CHAPPELL HILL 0,South Central,Bastrop,1,Closed,6.3,1.79,6.55,6.3,1.79,Closed,0,0
6344,ROUND ROCK 3 2,South Central,Austin,1,Closed,158.8,44.99,165.05,158.8,44.99,Closed,0,0
6345,AUSTIN 14 0,South Central,Austin,1,Closed,17.7,5.02,18.4,17.7,5.02,Closed,0,0
6346,LEMING 0,South Central,San Antonio,1,Closed,2.3,0.65,2.39,2.3,0.65,Closed,0,0
6351,AUSTIN 1 2,South Central,Austin,1,Closed,23.86,6.76,24.8,23.86,6.76,Closed,0,0
