Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
40948,HEBER 5 2,Arizona,115,1.02827,118.251,-54.8,34.6062,-110.1734,,,,,,0,0,9,1
40949,PHOENIX 75 1,Arizona,115,1.02549,117.931,-65.21,33.5661,-111.536,,,10.36,4.99,,0,0,9,1
40950,YUMA 8 1,Arizona,115,1.01103,116.269,-70.5,32.6486,-114.4287,,,0,0,,0,0,9,1
40951,YUMA 8 2,Arizona,115,1.01103,116.269,-70.5,32.6486,-114.4287,,,,,,0,0,9,1
40952,YUMA 8 3,Arizona,115,1.01103,116.269,-70.5,32.6486,-114.4287,,,,,,0,0,9,1
40953,PHOENIX 76 1,Arizona,500,1.02608,513.041,-61.84,33.5907,-111.344,,,0,0,,0,0,9,1
40954,PHOENIX 76 2,Arizona,115,1.03608,119.149,-63.65,33.5907,-111.344,,,14.32,7.6,,0,0,9,1
40955,PHOENIX 76 3,Arizona,500,1.02772,513.86,-61.58,33.5907,-111.344,,,,,0,0,0,9,1
40956,GILA BEND 6 1,Arizona,765,1.03684,793.183,-57.03,32.975,-112.6944,,,,,-64.5,0,0,9,1
40957,GILA BEND 6 2,Arizona,500,1.02657,513.286,-59.15,32.975,-112.6944,,,,,,0,0,9,1
40958,GILA BEND 6 3,Arizona,115,1.01734,116.994,-57.97,32.975,-112.6944,,,,,,0,0,9,1
40959,GILA BEND 6 4,Arizona,18,1.00504,18.091,-55.72,32.975,-112.6944,,,205.49,50.99,,0,0,9,1
40960,GILA BEND 6 5,Arizona,13.8,1.00252,13.835,-56.32,32.975,-112.6944,,,205.49,50.99,,0,0,9,1
40961,GILA BEND 6 6,Arizona,13.8,1.00404,13.856,-55.97,32.975,-112.6944,,,205.49,50.99,,0,0,9,1
40962,GILA BEND 6 7,Arizona,18,1.03684,18.663,-57.03,32.975,-112.6944,,,0,0,,0,0,9,1
40963,GILA BEND 6 8,Arizona,13.8,1.00403,13.856,-55.96,32.975,-112.6944,,,205.49,50.99,,0,0,9,1
40964,GILA BEND 6 9,Arizona,13.8,1.03684,14.308,-57.03,32.975,-112.6944,,,0,0,,0,0,9,1
40965,GILA BEND 6 10,Arizona,500,1.02469,512.347,-59.62,32.975,-112.6944,,,,,,0,0,9,1
40966,TUCSON 54 1,Arizona,115,1.01964,117.258,-68.14,32.1736,-110.8997,,,7.63,0,,0,0,9,1
40967,ARLINGTON 10 1,Arizona,500,1.02946,514.731,-60.14,33.3346,-112.8406,,,,,84.78,0,0,9,1
40968,ARLINGTON 10 2,Arizona,115,1.03539,119.07,-59.16,33.3346,-112.8406,,,,,,0,0,9,1
40969,ARLINGTON 10 3,Arizona,13.8,1.02621,14.162,-58.52,33.3346,-112.8406,,,189.28,-21.1,,0,0,9,1
40970,ARLINGTON 10 4,Arizona,13.8,1.02604,14.159,-58.47,33.3346,-112.8406,,,189.28,-21.1,,0,0,9,1
40971,ARLINGTON 10 5,Arizona,13.8,1.02612,14.16,-58.51,33.3346,-112.8406,,,189.28,-21.1,,0,0,9,1
40972,ARLINGTON 10 6,Arizona,13.8,1.02668,14.168,-58.73,33.3346,-112.8406,,,189.28,-21.1,,0,0,9,1
40973,ARLINGTON 10 7,Arizona,18,1.02555,18.46,-58.22,33.3346,-112.8406,,,189.28,-21.1,,0,0,9,1
40974,ARLINGTON 10 8,Arizona,13.8,1.02616,14.161,-58.5,33.3346,-112.8406,,,189.28,-21.1,,0,0,9,1
40975,DATELAND 3 1,Arizona,115,1.02684,118.086,-60.14,33.0257,-113.344,,,,,,0,0,9,1
40976,DATELAND 3 2,Arizona,13.8,1.02728,14.177,-59.29,33.0257,-113.344,,,11,0,,0,0,9,1
40977,DATELAND 3 3,Arizona,13.8,1.02717,14.175,-59.56,33.0257,-113.344,,,7.8,0,,0,0,9,1
40978,DATELAND 3 4,Arizona,1,1.0268,1.027,-60.22,33.0257,-113.344,,,,,,0,0,9,1
40979,CHLORIDE 2 1,Arizona,765,1.0241,783.436,-56.58,36.0155,-114.738,,,,,-331.41,0,0,9,1
40980,CHLORIDE 2 2,Arizona,500,1.03502,517.511,-56.16,36.0155,-114.738,,,,,,0,0,9,1
40981,CHLORIDE 2 3,Arizona,115,1.0311,118.576,-58.43,36.0155,-114.738,,,,,,0,0,9,1
40982,CHLORIDE 2 4,Arizona,13.8,1.03059,14.222,-58.81,36.0155,-114.738,,,,,,0,0,9,1
40983,CHLORIDE 2 5,Arizona,1,1.03059,1.031,-58.81,36.0155,-114.738,,,,,,0,0,9,1
40984,CHLORIDE 2 6,Arizona,13.8,1.02629,14.163,-55.88,36.0155,-114.738,,,173.23,29.4,,0,0,9,1
40985,CHLORIDE 2 7,Arizona,13.8,1.02726,14.176,-56.05,36.0155,-114.738,,,90.55,29.4,,0,0,9,1
40986,CHLORIDE 2 8,Arizona,13.8,1.0265,14.166,-55.96,36.0155,-114.738,,,142.76,29.4,,0,0,9,1
40987,CHLORIDE 2 9,Arizona,13.8,1.02624,14.162,-56.07,36.0155,-114.738,,,131.55,29.4,,0,0,9,1
40988,CHLORIDE 2 10,Arizona,13.8,1.0241,14.133,-56.58,36.0155,-114.738,,,0,0,,0,0,9,1
40989,CHLORIDE 2 11,Arizona,18,1.0241,18.434,-56.58,36.0155,-114.738,,,0,0,,0,0,9,1
40990,GILA BEND 7 1,Arizona,115,1.02168,117.493,-59.48,32.9408,-112.8814,,,0,0,,0,0,9,1
40991,ARLINGTON 11 1,Arizona,500,1.03223,516.117,-60.24,33.3417,-112.8897,,,,,0,0,0,9,1
40992,ARLINGTON 11 2,Arizona,115,1.03372,118.878,-59.31,33.3417,-112.8897,,,,,,0,0,9,1
40993,ARLINGTON 11 3,Arizona,13.8,1.03223,14.245,-60.24,33.3417,-112.8897,,,0,0,,0,0,9,1
40994,ARLINGTON 11 4,Arizona,18,1.03962,18.713,-59.96,33.3417,-112.8897,,,84.5,120.97,,0,0,9,1
40995,ARLINGTON 11 5,Arizona,20,1.03223,20.645,-60.24,33.3417,-112.8897,,,0,0,,0,0,9,1
40996,TONOPAH 5 1,Arizona,115,1.03348,118.85,-62.24,33.4936,-112.7794,,,9.97,0,,0,0,9,1
40997,MARANA 4 1,Arizona,115,1.01355,116.558,-67.52,32.3717,-111.2828,,,15.61,0,,0,0,9,1
40998,ARLINGTON 12 1,Arizona,500,1.03244,516.222,-60.09,33.345,-112.8642,,,,,,0,0,9,1
40999,ARLINGTON 12 2,Arizona,115,1.0359,119.128,-59.02,33.345,-112.8642,,,,,,0,0,9,1
41000,ARLINGTON 12 3,Arizona,13.8,1.04089,14.364,-59.96,33.345,-112.8642,,,33.95,117.34,,0,0,9,1
41001,ARLINGTON 12 4,Arizona,24,1.03244,24.779,-60.09,33.345,-112.8642,,,0,0,,0,0,9,1
41002,ARLINGTON 12 5,Arizona,13.2,1.03244,13.628,-60.09,33.345,-112.8642,,,0,0,,0,0,9,1
41003,ARLINGTON 12 6,Arizona,500,1.0316,515.799,-60.2,33.345,-112.8642,,,,,,0,0,9,1
41004,TONOPAH 6 1,Arizona,115,1.03182,118.66,-60.89,33.3783,-113.1808,,,,,,0,0,9,1
41005,TONOPAH 6 2,Arizona,18,1.03885,18.699,-57.02,33.3783,-113.1808,,,11.6,0,,0,0,9,1
41006,LAKE HAVASU CITY 4 1,Arizona,500,1.0241,512.05,-60.34,35.054,-114.1333,,,,,-325.12,0,0,9,1
41007,LAKE HAVASU CITY 4 2,Arizona,345,1.02904,355.019,-61.5,35.054,-114.1333,,,,,,0,0,9,1
41008,LAKE HAVASU CITY 4 3,Arizona,115,1.05171,120.947,-62.8,35.054,-114.1333,,,,,,0,0,9,1
41009,LAKE HAVASU CITY 4 4,Arizona,22,1.02717,22.598,-59.44,35.054,-114.1333,,,116.48,21.08,,0,0,9,1
41010,LAKE HAVASU CITY 4 5,Arizona,18,1.02698,18.486,-58.66,35.054,-114.1333,,,217.25,21.08,,0,0,9,1
41011,LAKE HAVASU CITY 4 6,Arizona,13.8,1.02683,14.17,-58.79,35.054,-114.1333,,,217.25,21.08,,0,0,9,1
41012,LAKE HAVASU CITY 4 7,Arizona,500,1.02561,512.805,-60.58,35.054,-114.1333,,,,,,0,0,9,1
41013,CHINO VALLEY 2 1,Arizona,115,0.99715,114.672,-65.72,34.7184,-112.429,,,,,,0,0,9,1
41014,CHINO VALLEY 2 2,Arizona,18,0.99715,17.949,-65.72,34.7184,-112.429,,,0,0,,0,0,9,1
41015,CHINO VALLEY 2 3,Arizona,115,0.99715,114.672,-65.72,34.7184,-112.429,,,,,,0,0,9,1
41016,GILA BEND 8 1,Arizona,115,1.01484,116.707,-59,33.0347,-112.6617,,,11.82,0,,0,0,9,1
41017,KINGMAN 4 1,Arizona,115,1.04213,119.845,-63.83,35.1458,-114.0675,,,7.28,-1.44,,0,0,9,1
50000,ENTERPRISE 2 1,Utah,161,1.02827,165.552,-45.42,37.6319,-113.8304,7.34,1.65,,,,0,0,10,1
50001,IVINS 1,Utah,161,1.0173,163.786,-48.48,37.2524,-113.7277,20.47,1.42,,,-31.05,0,0,10,1
50002,SANTA CLARA 9 1,Utah,161,1.02159,164.476,-49.01,37.0728,-113.727,15.97,1.33,,,,0,0,10,1
50003,SAINT GEORGE 1 1,Utah,161,1.02072,164.336,-47.96,37.2645,-113.6196,,,,,,0,0,10,1
50004,SAINT GEORGE 1 2,Utah,161,1.0203,164.268,-47.99,37.2645,-113.6196,55.51,26.13,,,,0,0,10,1
50005,SAINT GEORGE 2 1,Utah,161,1.02387,164.844,-47.96,37.1174,-113.6299,50.87,17.16,,,,0,0,10,1
50006,WENDOVER 1,Utah,161,1.02969,165.78,-45.06,40.7559,-113.5408,,,,,,0,0,10,1
50007,WENDOVER 2,Utah,161,1.02966,165.776,-45.06,40.7559,-113.5408,4.12,1.48,,,,0,0,10,1
50008,SAINT GEORGE 3 1,Utah,161,1.02658,165.28,-47.62,37.029,-113.5272,,,,,,0,0,10,1
50009,SAINT GEORGE 3 2,Utah,161,1.02627,165.23,-47.64,37.029,-113.5272,46.5,19.84,,,,0,0,10,1
50010,SAINT GEORGE 4 1,Utah,161,1.02535,165.081,-47.69,37.1042,-113.6327,46.5,16.59,,,,0,0,10,1
50011,WASHINGTON 1,Utah,161,1.02329,164.75,-47.95,37.1967,-113.5372,,,,,,0,0,10,1
50012,WASHINGTON 2,Utah,161,1.02299,164.702,-47.97,37.1967,-113.5372,48.77,18.05,,,,0,0,10,1
50013,WASHINGTON 3,Utah,161,1.02358,164.796,-47.92,37.1967,-113.5372,,,,,,0,0,10,1
50014,TOQUERVILLE 1,Utah,161,1.02943,165.737,-48.37,37.3144,-113.2278,5.3,1.48,,,,0,0,10,1
50015,NEW HARMONY 1,Utah,161,1.03213,166.174,-47.33,37.4969,-113.2362,3.52,0.83,,,,0,0,10,1
50016,LA VERKIN 1,Utah,161,1.02219,164.572,-46.47,37.2161,-113.299,13.56,4.61,,,,0,0,10,1
50017,HURRICANE 1,Utah,161,1.02749,165.425,-48.08,36.9661,-113.209,38.58,5.24,,,,0,0,10,1
50018,CEDAR CITY 1 1,Utah,161,1.02323,164.74,-44.29,37.6225,-113.1648,51.91,25.63,,,,0,0,10,1
50019,CEDAR CITY 2 1,Utah,500,1.03245,516.227,-39.43,37.8112,-113.1056,,,,,-277.15,0,0,10,1
50020,CEDAR CITY 2 2,Utah,161,1.03201,166.153,-41.36,37.8112,-113.1056,54.5,10.95,,,,0,0,10,1
50021,HILDALE 1,Utah,161,1.03017,165.857,-47.85,37.1202,-113.0559,,,,,,0,0,10,1
50022,HILDALE 2,Utah,115,1.02164,117.488,-50.63,37.1202,-113.0559,7.77,1.6,,,,0,0,10,1
50023,MILFORD 1 1,Utah,161,1.04607,168.416,-39.19,38.3497,-112.9656,,,,,,0,0,10,1
50024,MILFORD 1 2,Utah,161,1.046,168.406,-39.19,38.3497,-112.9656,7.46,4.28,,,,0,0,10,1
50025,PAROWAN 1,Utah,161,1.03053,165.915,-41.99,37.7887,-112.9096,8.82,0.29,,,,0,0,10,1
50026,PAROWAN 2,Utah,161,1.03055,165.919,-41.99,37.7887,-112.9096,,,,,,0,0,10,1
50027,GRANTSVILLE 1 1,Utah,161,1.02208,164.555,-44.12,40.6526,-112.7331,24.63,9.83,,,,0,0,10,1
50028,ORDERVILLE 1,Utah,161,1.02272,164.658,-45.66,37.3471,-112.726,,,,,,0,0,10,1
50029,ORDERVILLE 2,Utah,115,1.02612,118.003,-47.48,37.3471,-112.726,,,,,,0,0,10,1
50030,ORDERVILLE 3,Utah,161,1.02267,164.65,-45.66,37.3471,-112.726,5.46,3.61,,,,0,0,10,1
50031,ORDERVILLE 4,Utah,161,1.0228,164.671,-45.64,37.3471,-112.726,,,,,,0,0,10,1
50032,BEAVER 1 1,Utah,161,1.04718,168.596,-39.77,38.4068,-112.7323,9.86,1.65,,,,0,0,10,1
50033,BEAVER 1 2,Utah,161,1.04722,168.602,-39.76,38.4068,-112.7323,,,,,,0,0,10,1
50034,DELTA 1 1,Utah,161,1.03126,166.033,-34.93,39.5582,-112.7288,17.39,7.13,,,,0,0,10,1
50035,DUGWAY 1,Utah,161,1.0227,164.655,-41.74,40.4075,-112.7081,4.43,1.02,,,,0,0,10,1
50036,CORINNE 1,Utah,161,1.02894,165.659,-42.13,41.4395,-112.5569,4.1,0.99,,,,0,0,10,1
50037,PANGUITCH 1,Utah,161,1.04672,168.523,-42.59,37.9535,-112.4941,,,,,,0,0,10,1
50038,PANGUITCH 2,Utah,161,1.04669,168.517,-42.6,37.9535,-112.4941,6.94,1.68,,,,0,0,10,1
50039,PANGUITCH 3,Utah,161,1.04676,168.528,-42.59,37.9535,-112.4941,,,,,,0,0,10,1
50040,FILLMORE 2 1,Utah,161,1.04145,167.674,-36.09,39.0321,-112.4585,,,,,,0,0,10,1
50041,FILLMORE 2 2,Utah,161,1.04139,167.664,-36.09,39.0321,-112.4585,9.21,4.17,,,,0,0,10,1
50042,OAK CITY 1,Utah,161,1.03334,166.368,-36.12,39.4164,-112.3187,3.05,0.15,,,,0,0,10,1
50043,TREMONTON 1,Utah,161,1.02451,164.946,-41.21,41.8591,-112.2779,,,,,,0,0,10,1
50044,TREMONTON 2,Utah,138,1.02267,141.129,-41.77,41.8591,-112.2779,31.72,7.68,,,,0,0,10,1
50045,TREMONTON 3,Utah,13.8,1.02129,14.094,-42.22,41.8591,-112.2779,,,,,,0,0,10,1
50046,TREMONTON 4,Utah,1,1.02129,1.021,-42.22,41.8591,-112.2779,,,,,,0,0,10,1
50047,TREMONTON 5,Utah,161,1.02455,164.953,-41.2,41.8591,-112.2779,,,,,,0,0,10,1
50048,TREMONTON 6,Utah,161,1.02451,164.946,-41.21,41.8591,-112.2779,,,,,,0,0,10,1
50049,TOOELE 1 1,Utah,161,1.01472,163.37,-44.66,40.5154,-112.2028,57.6,22.06,,,,0,0,10,1
50050,TOOELE 2 1,Utah,161,1.01764,163.84,-44.33,40.5126,-112.3199,3.05,1.07,,,,0,0,10,1
50051,TOOELE 2 2,Utah,161,1.01745,163.809,-44.37,40.5126,-112.3199,57.6,4.39,,,,0,0,10,1
50052,CIRCLEVILLE 1,Utah,161,1.05,169.05,-40.86,38.2379,-112.24,2.89,0.49,,,,0,0,10,1
50053,KANAB 1,Utah,161,1.03004,165.837,-46.22,37.1031,-112.1598,14.45,1.84,,,,0,0,10,1
50054,MAGNA 1 1,Utah,161,1.01337,163.152,-44.86,40.7397,-112.2488,34.48,7.52,,,,0,0,10,1
50055,MAGNA 2 1,Utah,161,1.01574,163.535,-44.55,40.6644,-112.14,34.48,8.22,,,,0,0,10,1
50056,GARLAND 1,Utah,161,1.01461,163.353,-40.71,41.678,-112.1761,13.75,5.18,,,,0,0,10,1
50057,ELSINORE 1,Utah,161,1.04238,167.823,-38.52,38.696,-112.2161,7.07,2.13,,,,0,0,10,1
50058,HOOPER 1,Utah,161,1.01955,164.147,-46.34,41.1525,-112.175,19.71,5.3,,,,0,0,10,1
50059,OGDEN 1 1,Utah,500,1.01894,509.469,-45.56,41.2621,-112.0708,,,,,,0,0,10,1
50060,OGDEN 1 2,Utah,345,1.02037,352.027,-44.47,41.2621,-112.0708,,,,,,0,0,10,1
50061,OGDEN 1 3,Utah,161,1.02492,165.012,-45.61,41.2621,-112.0708,73.27,20.68,,,,0,0,10,1
50062,OGDEN 2 1,Utah,161,1.01936,164.116,-46.36,41.2036,-112.1597,73.27,23.89,,,,0,0,10,1
50063,MONROE 4 1,Utah,161,1.03885,167.256,-38.63,38.5404,-112.124,,,,,,0,0,10,1
50064,MONROE 4 2,Utah,161,1.03881,167.248,-38.64,38.5404,-112.124,11.3,2.19,,,,0,0,10,1
50065,HERRIMAN 1 1,Utah,500,1.02102,510.51,-42.87,40.6102,-112.1082,,,,,,0,0,10,1
50066,HERRIMAN 1 2,Utah,161,1.01884,164.034,-44.2,40.6102,-112.1082,43.41,12.1,,,,0,0,10,1
50067,HERRIMAN 2 1,Utah,161,1.01754,163.824,-44.38,40.5952,-112.1475,45.56,2.45,,,,0,0,10,1
50068,SYRACUSE 1,Utah,500,1.02059,510.295,-44.73,41.0429,-112.042,,,,,0,0,0,10,1
50069,SYRACUSE 2,Utah,161,1.02029,164.267,-46.27,41.0429,-112.042,63.72,20,,,,0,0,10,1
50070,TROPIC 1,Utah,161,1.02286,164.68,-44.21,37.5869,-112.0134,4.06,1.22,,,-8.37,0,0,10,1
50071,CLARKSTON 2 1,Utah,161,1.01973,164.176,-40.45,41.9118,-112.0161,,,,,,0,0,10,1
50072,CLARKSTON 2 2,Utah,161,1.01969,164.171,-40.46,41.9118,-112.0161,7.93,1.21,,,,0,0,10,1
50073,CLARKSTON 2 3,Utah,161,1.01976,164.182,-40.45,41.9118,-112.0161,,,,,,0,0,10,1
50074,CLEARFIELD 1 1,Utah,161,1.01679,163.703,-46.59,41.0385,-112.1413,,,,,,0,0,10,1
50075,CLEARFIELD 1 2,Utah,161,1.01618,163.604,-46.63,41.0385,-112.1413,81.24,36.41,,,,0,0,10,1
50076,CLEARFIELD 2 1,Utah,500,1.01993,509.965,-44.66,41.1496,-111.9852,,,,,,0,0,10,1
50077,CLEARFIELD 2 2,Utah,161,1.01783,163.871,-46.42,41.1496,-111.9852,81.24,42.05,,,,0,0,10,1
50078,BRIGHAM CITY 1,Utah,161,1.01329,163.139,-40.65,41.6191,-112.0825,63.92,28.06,,,,0,0,10,1
50079,ROY 2 1,Utah,161,1.02188,164.523,-46.08,41.2551,-112.1419,,,,,,0,0,10,1
50080,ROY 2 2,Utah,161,1.02171,164.496,-46.11,41.2551,-112.1419,48.68,3.3,,,,0,0,10,1
50081,ROY 2 3,Utah,161,1.02206,164.551,-46.05,41.2551,-112.1419,,,,,,0,0,10,1
50082,ROY 3 1,Utah,161,1.02218,164.571,-45.48,41.2563,-112.0115,,,,,,0,0,10,1
50083,ROY 3 2,Utah,161,1.02202,164.545,-45.51,41.2563,-112.0115,48.68,2.65,,,,0,0,10,1
50084,ROY 3 3,Utah,161,1.02235,164.598,-45.45,41.2563,-112.0115,,,,,,0,0,10,1
50085,SALT LAKE CITY 1 1,Utah,161,1.01475,163.375,-44.87,40.7077,-112.0083,,,,,,0,0,10,1
50086,SALT LAKE CITY 1 2,Utah,161,1.01498,163.412,-44.85,40.7077,-112.0083,,,,,,0,0,10,1
50087,SALT LAKE CITY 1 3,Utah,161,1.01449,163.333,-44.89,40.7077,-112.0083,36.38,14.29,,,,0,0,10,1
50088,SALT LAKE CITY 2 1,Utah,161,1.01769,163.848,-44.3,40.6135,-112.1161,36.38,6.38,,,,0,0,10,1
50089,WEST JORDAN 1 1,Utah,161,1.01557,163.507,-44.59,40.6499,-112.1282,,,,,,0,0,10,1
50090,WEST JORDAN 1 2,Utah,161,1.01528,163.461,-44.62,40.6499,-112.1282,52.95,12.91,,,,0,0,10,1
50091,WEST JORDAN 1 3,Utah,161,1.01584,163.55,-44.55,40.6499,-112.1282,,,,,,0,0,10,1
50092,WEST JORDAN 2 1,Utah,161,1.01093,162.76,-44.67,40.5954,-112.0334,52.95,36.42,,,,0,0,10,1
50093,WILLARD 1 1,Utah,161,1.01831,163.948,-41.39,41.4597,-112.0286,,,,,,0,0,10,1
50094,WILLARD 1 2,Utah,161,1.01828,163.943,-41.4,41.4597,-112.0286,8.76,0.43,,,,0,0,10,1
50095,OGDEN 3 1,Utah,161,1.01488,163.396,-46.91,41.1367,-112.072,46.31,10.26,,,,0,0,10,1
50096,OGDEN 4 1,Utah,161,1.01429,163.3,-47,41.123,-112.0692,46.31,8.66,,,,0,0,10,1
50097,OGDEN 4 2,Utah,161,1.0145,163.335,-46.97,41.123,-112.0692,,,,,,0,0,10,1
50098,SALT LAKE CITY 3 1,Utah,500,1.02447,512.233,-42.35,40.7083,-111.9178,,,,,0,0,0,10,1
50099,SALT LAKE CITY 3 2,Utah,161,1.02034,164.275,-44.63,40.7083,-111.9178,93.83,21.34,,,,0,0,10,1
50100,SALT LAKE CITY 4 1,Utah,161,1.01533,163.468,-44.99,40.7044,-111.9629,,,,,,0,0,10,1
50101,SALT LAKE CITY 4 2,Utah,161,1.01483,163.388,-45.04,40.7044,-111.9629,88.78,23.55,,,,0,0,10,1
50102,SALT LAKE CITY 5 1,Utah,161,1.01996,164.213,-45.54,40.7739,-111.9557,63.64,21.19,,,,0,0,10,1
50103,SALT LAKE CITY 6 1,Utah,161,1.01008,162.622,-44.87,40.6067,-111.9985,63.64,11.37,,,,0,0,10,1
50104,EAGLE MOUNTAIN 1,Utah,161,1.01072,162.726,-42.9,40.2364,-111.9855,58.29,20.55,,,,0,0,10,1
50105,HILL AFB 1,Utah,161,1.02072,164.335,-46.23,41.2161,-112.0858,,,,,,0,0,10,1
50106,HILL AFB 2,Utah,161,1.02069,164.33,-46.24,41.2161,-112.0858,8.61,0.97,,,,0,0,10,1
50107,HILL AFB 3,Utah,161,1.02074,164.34,-46.23,41.2161,-112.0858,,,,,,0,0,10,1
50108,LAYTON 1 1,Utah,161,1.01648,163.654,-46.67,41.1563,-112.0087,,,,,,0,0,10,1
50109,LAYTON 1 2,Utah,161,1.01624,163.615,-46.7,41.1563,-112.0087,58.01,8.08,,,,0,0,10,1
50110,LAYTON 2 1,Utah,161,1.01611,163.593,-46.73,41.162,-112.0082,58.01,4.95,,,,0,0,10,1
50111,LAYTON 2 2,Utah,161,1.0163,163.624,-46.7,41.162,-112.0082,,,,,,0,0,10,1
50112,SALT LAKE CITY 7 1,Utah,161,1.01543,163.484,-44.45,40.6883,-112.0659,,,,,,0,0,10,1
50113,SALT LAKE CITY 7 2,Utah,161,1.01501,163.417,-44.49,40.6883,-112.0659,64.66,20.62,,,,0,0,10,1
50114,SOUTH JORDAN 1 1,Utah,161,1.01526,163.457,-43.65,40.502,-112.0432,,,,,,0,0,10,1
50115,SOUTH JORDAN 1 2,Utah,161,1.015,163.414,-43.69,40.502,-112.0432,65.74,7.1,,,,0,0,10,1
50116,SOUTH JORDAN 2 1,Utah,500,1.02714,513.57,-42.02,40.6045,-111.9283,,,,,759.61,0,0,10,1
50117,SOUTH JORDAN 2 2,Utah,161,1.01373,163.21,-44.44,40.6045,-111.9283,65.74,18.45,,,,0,0,10,1
50118,SOUTH JORDAN 2 3,Utah,13.8,1.01048,13.945,-45.09,40.6045,-111.9283,,,,,,0,0,10,1
50119,SOUTH JORDAN 2 4,Utah,1,1.01048,1.01,-45.09,40.6045,-111.9283,,,,,,0,0,10,1
50120,OGDEN 5 1,Utah,161,1.02153,164.466,-45.1,41.3018,-112.0275,34.46,4.82,,,,0,0,10,1
50121,OGDEN 6 1,Utah,161,1.01804,163.904,-41.53,41.4202,-112.0575,34.46,2.55,,,,0,0,10,1
50122,OGDEN 6 2,Utah,161,1.01815,163.922,-41.51,41.4202,-112.0575,,,,,,0,0,10,1
50123,OGDEN 7 1,Utah,161,1.02192,164.529,-46.09,41.2154,-112.0437,,,,,,0,0,10,1
50124,OGDEN 7 2,Utah,161,1.02174,164.501,-46.12,41.2154,-112.0437,40.75,5.21,,,,0,0,10,1
50125,OGDEN 8 1,Utah,161,1.01471,163.368,-46.93,41.1171,-112.0413,40.75,12.59,,,,0,0,10,1
50126,WEST JORDAN 3 1,Utah,161,1.01566,163.521,-45.07,40.712,-111.8722,62.14,16.85,,,,0,0,10,1
50127,WEST JORDAN 4 1,Utah,161,1.01042,162.677,-44.89,40.6272,-111.9495,,,,,,0,0,10,1
50128,WEST JORDAN 4 2,Utah,161,1.01024,162.649,-44.92,40.6272,-111.9495,48.42,3.38,,,,0,0,10,1
50129,WEST JORDAN 5 1,Utah,161,1.01218,162.962,-44.62,40.609,-111.9218,46.28,15,,,,0,0,10,1
50130,WEST JORDAN 6 1,Utah,161,1.01264,163.036,-44.27,40.5501,-112.024,46.28,3.85,,,,0,0,10,1
50131,SALT LAKE CITY 8 1,Utah,161,1.02038,164.281,-45.57,40.8021,-111.9183,,,,,,0,0,10,1
50132,SALT LAKE CITY 8 2,Utah,161,1.02018,164.248,-45.6,40.8021,-111.9183,43.29,6.7,,,,0,0,10,1
50133,SALT LAKE CITY 8 3,Utah,161,1.02055,164.308,-45.55,40.8021,-111.9183,,,,,,0,0,10,1
50134,SALT LAKE CITY 9 1,Utah,161,1.01957,164.151,-45.8,40.7747,-111.8649,43.29,11.68,,,,0,0,10,1
50135,KAYSVILLE 1 1,Utah,161,1.01605,163.584,-46.76,41.0976,-111.9921,43.38,14.5,,,,0,0,10,1
50136,KAYSVILLE 2 1,Utah,161,1.01532,163.467,-46.88,41.1032,-112.04,43.38,8.55,,,,0,0,10,1
50137,SALT LAKE CITY 10 1,Utah,161,1.0098,162.578,-44.88,40.6125,-111.9806,,,,,,0,0,10,1
50138,SALT LAKE CITY 10 2,Utah,161,1.00933,162.502,-44.92,40.6125,-111.9806,69,29.71,,,,0,0,10,1
50139,SALT LAKE CITY 11 1,Utah,161,1.01359,163.188,-45.18,40.7287,-111.8483,69,30.47,,,,0,0,10,1
50140,WELLSVILLE 1,Utah,161,1.02119,164.411,-40.91,41.5505,-111.8465,13.12,2.03,,,,0,0,10,1
50141,RIVERTON 1 1,Utah,161,1.01365,163.197,-44.6,40.5268,-111.9214,,,,,,0,0,10,1
50142,RIVERTON 1 2,Utah,161,1.01343,163.163,-44.63,40.5268,-111.9214,49.62,7.98,,,,0,0,10,1
50143,RIVERTON 1 3,Utah,161,1.01383,163.227,-44.57,40.5268,-111.9214,,,,,,0,0,10,1
50144,RIVERTON 2 1,Utah,161,1.01969,164.17,-43.1,40.4323,-111.9355,,,,,,0,0,10,1
50145,RIVERTON 2 2,Utah,161,1.01997,164.214,-43.07,40.4323,-111.9355,,,,,,0,0,10,1
50146,RIVERTON 2 3,Utah,161,1.01943,164.129,-43.13,40.4323,-111.9355,49.62,13.07,,,,0,0,10,1
50147,WOODS CROSS 1,Utah,161,1.02381,164.833,-45.53,40.8458,-111.9292,36.99,7.86,,,,0,0,10,1
50148,LAYTON 3 1,Utah,161,1.01858,163.991,-46.26,41.0129,-111.9804,59.87,24.51,,,,0,0,10,1
50149,AURORA 1 1,Utah,161,1.03603,166.802,-37.89,38.8705,-111.83,,,,,,0,0,10,1
50150,AURORA 1 2,Utah,161,1.03599,166.795,-37.89,38.8705,-111.83,7.2,2.04,,,,0,0,10,1
50151,SALT LAKE CITY 12 1,Utah,161,1.01051,162.692,-44.83,40.6259,-111.9197,,,,,,0,0,10,1
50152,SALT LAKE CITY 12 2,Utah,161,1.01019,162.641,-44.85,40.6259,-111.9197,49.27,19.26,,,,0,0,10,1
