fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax
40151,40878,0,8.7489382,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40399,0,8.927907649,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40401,0,5.107177713,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40564,0,18.58213198,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40854,0,4.049116453,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40836,0,2.029751328,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40515,0,3.114440476,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40519,0,13.86098344,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40763,0,5.330688975,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40824,0,1.579245905,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40160,0,0.92012715,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40168,0,0.275094268,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40169,0,1.182206661,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40154,0,0.291155147,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40786,0,4.853860646,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40756,0,3.744658328,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40409,0,1.65928505,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40390,0,1.728048925,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40310,0,0.817223933,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40309,0,2.554177102,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40299,0,0.17177842,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40301,0,1.797176219,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40281,0,0.705941912,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40191,0,0.051636246,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40208,0,0.024324314,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40206,0,1.896619117,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40196,0,0.408499939,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40233,0,1.46835202,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40279,0,1.063354366,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40162,0,0.938847569,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40192,0,0.126968399,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40739,0,2.083819213,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40151,40843,0,0.388560588,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40993,0,0.816935872,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40518,0,16.40261318,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40934,0,5.71395388,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40912,0,1.441089229,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40391,0,12.85437989,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40410,0,9.803633827,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40367,0,9.84019855,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40369,0,4.205203965,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40903,0,3.023369861,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40884,0,5.676242515,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40401,0,13.35405136,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40854,0,10.91652577,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40836,0,5.418819254,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40515,0,8.342726164,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40763,0,13.5300596,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40824,0,4.26350439,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40160,0,1.945681517,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40168,0,0.091651214,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40169,0,0.034195222,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40786,0,10.35014204,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40756,0,8.434462403,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40409,0,4.202259509,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40390,0,4.552645754,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40310,0,2.212077897,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40309,0,6.383995636,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40299,0,0.699983476,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40301,0,6.062342039,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40281,0,1.801485337,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40191,0,0.073130134,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40206,0,17.67013413,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40196,0,0.068170879,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40233,0,2.56984456,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40279,0,1.645978584,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40162,0,1.791771098,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40192,0,0.538863764,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40739,0,5.439424579,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40154,40843,0,0.970744575,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40993,0,0.318687285,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40984,0,15.46916107,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40518,0,12.67497841,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40934,0,4.077109385,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40912,0,0.99247431,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40391,0,9.162753185,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40410,0,7.035172804,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40367,0,7.036857043,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40369,0,3.088011115,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40903,0,2.301012764,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40884,0,5.108891406,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40878,0,15.22933321,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40399,0,17.59444849,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40401,0,10.05843519,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40854,0,8.581387847,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40836,0,2.003495958,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40515,0,6.491934223,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40763,0,9.344311642,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40824,0,3.362677857,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40168,0,0.023247498,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40169,0,0.11430652,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40786,0,3.72200245,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40756,0,3.492758198,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40409,0,2.992648915,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40390,0,3.122653651,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40310,0,1.630895375,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40309,0,2.843865099,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40299,0,0.833065763,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40301,0,4.884506349,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40281,0,0.917108893,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40191,0,1.728463123,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40206,0,7.799525983,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40196,0,0.5436034,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40233,0,0.356838301,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40279,0,0.171632702,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40162,0,0.198747256,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40192,0,2.852034259,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40739,0,3.979315801,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40160,40843,0,0.63911082,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,53297,0,20.582778,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40993,0,0.474953223,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40984,0,7.093669852,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40518,0,13.74503954,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40934,0,3.8302708,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40912,0,1.239771645,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40391,0,8.940214244,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40410,0,6.928031791,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40367,0,6.909781815,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40369,0,3.140921621,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40903,0,2.517606716,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40884,0,6.709293996,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40878,0,13.16505896,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40399,0,18.49850198,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40401,0,10.56534189,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40854,0,9.532345278,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40836,0,2.815802872,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40515,0,7.100338225,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40763,0,8.191754259,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40824,0,3.762468971,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40168,0,0.092103545,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40169,0,0.849962525,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40786,0,1.603867418,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40756,0,1.744856556,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40409,0,2.900549806,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40390,0,2.883148801,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40310,0,1.274208323,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40309,0,1.861505172,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40299,0,0.77423198,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40301,0,4.442582681,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40281,0,0.623071226,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40191,0,1.733255389,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40206,0,5.918013295,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40196,0,0.411264942,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40233,0,0.265999966,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40279,0,0.163014991,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40192,0,7.250988212,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40739,0,4.016030489,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,40843,0,0.808848375,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40162,50385,0,15.36954193,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,53215,0,8.356077894,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,53297,0,7.475836701,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40993,0,0.117613076,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40984,0,5.007314597,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40518,0,3.716362198,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40934,0,1.144640533,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40535,0,10.82961315,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40563,0,7.385157297,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40912,0,0.336633751,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40391,0,2.42671761,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40410,0,1.854215987,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40367,0,1.862894639,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40369,0,0.829290735,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40903,0,0.67693475,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40884,0,1.747428555,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40878,0,4.206675294,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40399,0,4.923412258,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40401,0,2.812789188,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40564,0,11.26837705,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40854,0,2.596271154,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40836,0,0.751750156,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40515,0,1.930480656,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40519,0,7.692514277,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40763,0,2.588632566,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40824,0,1.02053481,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40169,0,0.012263762,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40786,0,1.196813598,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40756,0,1.139441846,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40691,0,19.32409292,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40409,0,0.773610645,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40390,0,0.831923076,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40310,0,0.449217636,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40309,0,0.789734535,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40299,0,0.239307391,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40301,0,1.363096557,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40281,0,0.251042352,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40191,0,0.357188613,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40206,0,2.114060441,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40196,0,0.059383001,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40233,0,0.125809584,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40279,0,0.022538457,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40192,0,1.041950641,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40739,0,1.071731711,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,40843,0,0.215747789,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40168,50385,0,11.30969224,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40993,0,0.3813309,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40518,0,17.82348808,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40934,0,6.096251,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40912,0,1.285478244,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40391,0,13.97433127,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40410,0,10.66897891,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40367,0,10.69395392,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40369,0,4.574908887,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40903,0,3.227413888,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40884,0,5.448740561,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40401,0,14.52232322,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40854,0,11.86047167,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40836,0,2.22326388,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40515,0,9.063275591,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40763,0,14.4045794,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40824,0,4.633772168,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40786,0,8.918917739,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40756,0,7.095911528,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40409,0,4.58755883,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40390,0,4.947364293,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40310,0,3.323377746,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40309,0,6.421508921,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40299,0,1.395168786,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40301,0,8.391958808,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40281,0,2.091235955,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40191,0,1.226673692,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40196,0,1.099192374,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40233,0,2.287289398,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40279,0,0.392872353,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40192,0,1.656968551,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40739,0,5.92375041,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40169,40843,0,0.820993449,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40993,0,0.479520932,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40518,0,11.95847672,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40934,0,4.612107661,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40912,0,1.043716663,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40391,0,10.6050271,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40410,0,8.183497066,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40367,0,8.122216658,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40369,0,3.41971077,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40903,0,2.310286672,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40884,0,2.908129171,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40878,0,18.3526445,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40399,0,17.95750552,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40401,0,10.2812142,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40854,0,7.706825967,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40836,0,3.180044526,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40515,0,5.9946894,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40763,0,11.14132327,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40824,0,2.999028579,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40786,0,10.27729425,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40756,0,7.419671327,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40409,0,3.652888383,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40390,0,3.162050888,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40310,0,0.743370168,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40309,0,3.606254452,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40299,0,0.087630875,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40301,0,1.473011738,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40281,0,0.685629641,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40208,0,0.009953415,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40206,0,0.118534603,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40196,0,0.11170321,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40233,0,0.905416597,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40279,0,1.653845294,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40192,0,0.701840634,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40739,0,4.065946533,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40191,40843,0,0.684991693,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40192,40993,0,2.197443983,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40192,40912,0,5.64123422,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40192,40903,0,14.06133672,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40192,40884,0,3.03666722,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40192,40836,0,6.603215548,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
40192,40824,0,16.83532646,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
