Gen
BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19
70163,ALCOVA 2 3,Wyoming,1,Open,NO,0.00,4.10,20.70,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70164,ALCOVA 2 4,Wyoming,1,Closed,NO,16.26,7.36,20.70,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70164,ALCOVA 2 4,Wyoming,2,Open,NO,0.00,4.06,19.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70165,ALCOVA 2 5,Wyoming,1,Closed,NO,13.57,6.58,19.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70165,ALCOVA 2 5,Wyoming,2,Closed,NO,9.06,2.60,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70166,ALCOVA 2 6,Wyoming,1,Open,NO,0.00,2.80,7.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70166,ALCOVA 2 6,Wyoming,2,Closed,NO,6.66,2.36,7.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,1,Closed,YES,2.97,2.86,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.135,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.86,23.54,3.79,23.54,4.72,23.54,5.64,23.55,6.57,23.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,10,Closed,YES,12.28,11.70,40.00,Cubic,660.00,0.00,4.625,0.0004,0.00000,4.950,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,11.70,22.95,17.36,22.97,23.02,22.99,28.68,23.02,34.34,23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,2,Closed,YES,3.36,3.25,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.988,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,3.25,27.45,4.10,27.45,4.95,27.46,5.80,27.46,6.65,27.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,3,Closed,YES,3.73,3.62,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.059,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,3.62,23.19,4.40,23.20,5.17,23.20,5.95,23.20,6.72,23.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,4,Closed,YES,1.96,1.85,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.505,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,1.85,25.23,2.98,25.24,4.11,25.24,5.24,25.25,6.37,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,5,Closed,YES,1.39,1.28,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.511,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,1.28,25.26,2.52,25.26,3.77,25.27,5.01,25.27,6.26,25.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,6,Closed,YES,2.46,2.35,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.257,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.35,24.09,3.38,24.10,4.41,24.10,5.44,24.11,6.47,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,7,Closed,YES,1.74,1.63,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.599,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,1.63,25.66,2.80,25.67,3.98,25.67,5.15,25.68,6.33,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,8,Closed,YES,0.94,0.83,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.756,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,0.83,26.38,2.16,26.38,3.50,26.39,4.83,26.39,6.17,26.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70167,GILLETTE 6 1,Wyoming,9,Closed,YES,3.28,3.17,7.50,Cubic,611.25,0.00,4.581,0.0004,0.00000,5.430,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,3.17,24.89,4.04,24.89,4.90,24.90,5.77,24.90,6.63,24.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70168,MOUNTAIN VIEW 7 1,Wyoming,1,Open,NO,0.00,28.82,80.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70172,WHEATLAND 2 3,Wyoming,1,Closed,YES,199.22,190.86,570.00,Cubic,1323.30,0.00,8.017,0.0008,0.00000,3.255,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,190.86,27.35,266.69,27.76,342.52,28.18,418.34,28.60,494.17,29.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70173,WHEATLAND 2 4,Wyoming,1,Closed,YES,137.24,128.89,570.00,Cubic,1323.30,0.00,8.017,0.0008,0.00000,3.450,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,128.89,28.67,217.11,29.18,305.33,29.70,393.56,30.21,481.78,30.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70174,WHEATLAND 2 5,Wyoming,1,Closed,YES,102.92,94.56,570.00,Cubic,1323.30,0.00,8.017,0.0008,0.00000,3.911,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,94.56,32.29,189.65,32.92,284.74,33.55,379.82,34.17,474.91,34.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70176,GILLETTE 7 2,Wyoming,1,Closed,YES,38.60,36.90,116.20,Cubic,516.51,0.00,8.017,0.0008,0.00000,2.982,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,36.90,24.13,52.76,24.21,68.62,24.29,84.48,24.37,100.34,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70177,MEDICINE BOW 2 1,Wyoming,1,Closed,NO,42.55,6.44,61.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70177,MEDICINE BOW 2 1,Wyoming,2,Closed,NO,55.22,6.78,61.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70180,GLENROCK 6 2,Wyoming,1,Closed,NO,72.00,35.89,72.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70181,GLENROCK 6 3,Wyoming,1,Open,NO,0.00,18.47,72.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70182,SINCLAIR 1,Wyoming,1,Closed,NO,7.28,2.40,12.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70182,SINCLAIR 1,Wyoming,2,Closed,NO,10.86,1.72,12.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70182,SINCLAIR 1,Wyoming,3,Closed,NO,9.26,3.44,12.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70182,SINCLAIR 1,Wyoming,4,Closed,NO,12.64,3.31,17.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70182,SINCLAIR 1,Wyoming,5,Closed,NO,11.08,6.94,17.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70182,SINCLAIR 1,Wyoming,6,Closed,NO,11.79,3.62,17.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70184,GILLETTE 8 2,Wyoming,1,Open,YES,0.00,33.69,95.00,Cubic,373.20,0.00,8.017,0.0008,0.00000,3.823,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70188,KEMMERER 3 2,Wyoming,1,Closed,YES,15.71,15.18,36.00,Cubic,654.00,0.00,4.619,0.0004,0.00000,5.644,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,15.18,26.15,19.34,26.17,23.51,26.19,27.67,26.21,31.84,26.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70188,KEMMERER 3 2,Wyoming,2,Closed,YES,16.19,15.66,36.00,Cubic,654.00,0.00,4.619,0.0004,0.00000,5.880,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,15.66,27.25,19.73,27.26,23.80,27.28,27.86,27.30,31.93,27.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70189,KEMMERER 3 3,Wyoming,1,Closed,YES,14.39,13.86,36.00,Cubic,654.00,0.00,4.619,0.0004,0.00000,5.149,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,13.86,23.85,18.29,23.87,22.72,23.89,27.14,23.90,31.57,23.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74196,IRWIN 5,Idaho,1,Open,NO,0.00,8.53,44.10,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74196,IRWIN 5,Idaho,2,Open,NO,0.00,14.38,44.10,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74197,IRWIN 6,Idaho,1,Closed,NO,44.10,18.75,44.10,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74197,IRWIN 6,Idaho,2,Closed,NO,37.11,21.23,44.10,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74199,HAGERMAN 1 1,Idaho,1,Closed,NO,15.00,3.89,15.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74199,HAGERMAN 1 1,Idaho,2,Closed,NO,8.04,2.97,15.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74199,HAGERMAN 1 1,Idaho,3,Closed,NO,12.94,3.97,15.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74199,HAGERMAN 1 1,Idaho,4,Closed,NO,12.99,4.58,15.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74200,HAGERMAN 1 2,Idaho,1,Open,NO,0.00,3.79,8.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74201,HAGERMAN 1 3,Idaho,1,Closed,NO,10.18,2.05,13.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74204,MOUNTAIN HOME 2 2,Idaho,1,Closed,YES,172.10,63.22,172.80,Cubic,859.20,0.00,4.803,0.0004,0.00000,3.524,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,63.22,17.13,85.14,17.19,107.05,17.25,128.97,17.32,150.88,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74205,MOUNTAIN HOME 2 3,Idaho,1,Open,YES,0.00,3.53,10.40,Cubic,615.60,0.00,4.585,0.0004,0.00000,3.266,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74205,MOUNTAIN HOME 2 3,Idaho,2,Closed,YES,10.36,2.44,10.40,Cubic,615.60,0.00,4.585,0.0004,0.00000,3.243,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.44,14.88,4.03,14.88,5.62,14.88,7.22,14.89,8.81,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74211,RATHDRUM 2 5,Idaho,1,Closed,YES,150.14,28.60,150.75,Cubic,826.13,0.00,4.773,0.0004,0.00000,3.431,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,28.60,16.49,53.03,16.55,77.46,16.62,101.89,16.69,126.32,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74212,RATHDRUM 2 6,Idaho,1,Closed,YES,150.14,48.78,150.75,Cubic,826.13,0.00,4.773,0.0004,0.00000,3.108,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,48.78,14.98,69.18,15.03,89.57,15.08,109.96,15.13,130.36,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74213,LEWISTON 4 1,Idaho,1,Closed,NO,38.28,10.20,46.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74214,LEWISTON 4 2,Idaho,1,Closed,NO,9.35,4.64,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74214,LEWISTON 4 2,Idaho,2,Closed,NO,7.46,3.63,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74214,LEWISTON 4 2,Idaho,3,Closed,NO,33.93,12.70,46.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74220,BOISE 14 3,Idaho,1,Closed,NO,28.36,10.40,33.73,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74220,BOISE 14 3,Idaho,2,Closed,NO,27.57,10.13,33.73,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74221,BOISE 14 4,Idaho,1,Closed,NO,33.73,3.41,33.73,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74221,BOISE 14 4,Idaho,2,Open,NO,0.00,1.99,7.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74222,BOISE 14 5,Idaho,1,Closed,NO,5.26,2.34,7.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74223,MOUNTAIN HOME 3 1,Idaho,1,Open,YES,0.00,23.74,90.30,Cubic,735.45,0.00,4.692,0.0004,0.00000,3.780,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74223,MOUNTAIN HOME 3 1,Idaho,2,Closed,YES,89.93,33.74,90.30,Cubic,735.45,0.00,4.692,0.0004,0.00000,3.286,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,33.74,15.52,45.05,15.55,56.36,15.58,67.68,15.61,78.99,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74223,MOUNTAIN HOME 3 1,Idaho,3,Closed,YES,89.93,21.65,90.30,Cubic,735.45,0.00,4.692,0.0004,0.00000,3.022,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,21.65,14.25,35.38,14.28,49.11,14.31,62.84,14.35,76.57,14.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74225,IDAHO FALLS 7 1,Idaho,1,Closed,NO,50.07,27.59,64.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74226,HAGERMAN 2 1,Idaho,1,Closed,NO,16.80,6.59,16.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74226,HAGERMAN 2 1,Idaho,2,Closed,NO,6.55,2.19,18.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74228,KUNA 2 1,Idaho,1,Closed,NO,5.65,1.50,7.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74228,KUNA 2 1,Idaho,2,Closed,NO,8.06,1.96,12.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74228,KUNA 2 1,Idaho,3,Closed,NO,12.36,3.80,12.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74230,HAGERMAN 3 2,Idaho,1,Closed,NO,9.89,1.13,10.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74231,HAGERMAN 3 3,Idaho,1,Closed,NO,16.10,2.99,21.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74233,HAGERMAN 3 5,Idaho,1,Open,NO,0.00,7.03,21.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74236,CLARK FORK 3,Idaho,1,Closed,NO,36.59,8.08,66.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74237,CLARK FORK 4,Idaho,1,Closed,NO,45.59,24.39,66.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74238,CLARK FORK 5,Idaho,1,Closed,NO,44.90,11.31,66.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74239,CLARK FORK 6,Idaho,1,Closed,NO,47.54,21.42,66.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74240,RATHDRUM 3 1,Idaho,1,Closed,YES,82.86,24.47,83.20,Cubic,724.80,0.00,4.683,0.0004,0.00000,2.898,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,24.47,13.64,36.22,13.67,47.96,13.70,59.71,13.72,71.45,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74240,RATHDRUM 3 1,Idaho,2,Closed,YES,82.86,23.52,83.20,Cubic,724.80,0.00,4.683,0.0004,0.00000,3.658,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,23.52,17.21,35.46,17.25,47.39,17.28,59.33,17.32,71.26,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74245,RUPERT 2 2,Idaho,1,Closed,NO,5.43,0.93,6.93,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74246,RUPERT 2 3,Idaho,1,Open,NO,0.00,0.84,6.93,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74248,RUPERT 2 5,Idaho,1,Closed,NO,3.40,0.91,6.93,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74248,RUPERT 2 5,Idaho,2,Open,NO,0.00,2.06,6.93,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74252,CAMBRIDGE 3,Idaho,1,Closed,NO,89.21,12.67,117.08,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74253,CAMBRIDGE 4,Idaho,1,Open,NO,0.00,50.93,117.08,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74254,CAMBRIDGE 5,Idaho,1,Closed,NO,83.06,13.42,117.08,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74255,CAMBRIDGE 6,Idaho,1,Closed,NO,80.11,28.60,117.08,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74256,CAMBRIDGE 7,Idaho,1,Closed,NO,105.82,45.08,117.08,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74259,HAGERMAN 4 3,Idaho,1,Closed,NO,22.50,4.46,22.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74259,HAGERMAN 4 3,Idaho,2,Closed,NO,16.46,2.24,21.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74260,HAGERMAN 4 4,Idaho,1,Open,NO,0.00,2.45,10.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74261,BLISS 1,Idaho,1,Closed,NO,25.00,7.37,25.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
