Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
502061,LOGAN 2 4,Utah,13.8,1.02896,14.2,-35.52,41.7457,-111.8488,,,,,,0,0,10,1
502071,LOGAN 2 5,Utah,1.0,1.02896,1.029,-35.52,41.7457,-111.8488,,,,,,0,0,10,1
502081,PARADISE 3 1,Utah,161.0,1.01911,164.077,-41.31,41.4649,-111.9318,6.15,2.79,,,,0,0,10,1
502091,SALT LAKE CITY 23 1,Utah,500.0,1.0213,510.65,-42.27,40.5977,-111.7987,,,,,-17.73,0,0,10,1
502101,SALT LAKE CITY 23 2,Utah,161.0,1.01604,163.583,-44.47,40.5977,-111.7987,,,,,,0,0,10,1
502111,SALT LAKE CITY 23 3,Utah,13.8,1.02196,14.103,-42.03,40.5977,-111.7987,,,,,,0,0,10,1
502121,SALT LAKE CITY 23 4,Utah,1.0,1.02196,1.022,-42.03,40.5977,-111.7987,,,,,,0,0,10,1
502131,SALT LAKE CITY 23 5,Utah,500.0,1.02111,510.553,-42.3,40.5977,-111.7987,63.19,6.85,,,,0,0,10,1
502141,SALT LAKE CITY 23 6,Utah,500.0,1.02277,511.383,-42.05,40.5977,-111.7987,,,,,,0,0,10,1
502151,SANDY 6 1,Utah,161.0,1.01402,163.258,-44.57,40.5515,-111.8975,60.14,26.74,,,0.0,0,0,10,1
502161,CENTERFIELD 1,Utah,161.0,1.03426,166.515,-36.9,39.1491,-111.7403,5.52,1.17,,,,0,0,10,1
502171,MILLVILLE 1,Utah,161.0,1.02663,165.287,-40.67,41.6913,-111.7618,4.58,2.84,,,,0,0,10,1
502181,HYDE PARK 1,Utah,161.0,1.02232,164.594,-39.99,41.7801,-111.9056,15.59,8.0,,,,0,0,10,1
502191,SALT LAKE CITY 24 1,Utah,161.0,1.01351,163.175,-44.82,40.6445,-111.8567,55.37,12.73,,,,0,0,10,1
502201,PROVIDENCE 1,Utah,161.0,1.0228,164.67,-40.87,41.6698,-111.8601,18.77,2.59,,,,0,0,10,1
502211,RICHMOND 6 1,Utah,161.0,1.02828,165.554,-39.84,41.8454,-111.7299,,,,,,0,0,10,1
502221,RICHMOND 6 2,Utah,138.0,1.02735,141.774,-41.3,41.8454,-111.7299,,,,,,0,0,10,1
502231,RICHMOND 6 3,Utah,13.8,1.00741,13.902,-45.0,41.8454,-111.7299,7.08,2.16,,,,0,0,10,1
502241,RICHMOND 6 4,Utah,1.0,1.03037,1.03,-41.64,41.8454,-111.7299,,,,,,0,0,10,1
502251,GUNNISON 1 1,Utah,161.0,1.03355,166.401,-36.57,39.2312,-111.8991,10.49,3.43,,,,0,0,10,1
502261,SANTAQUIN 1,Utah,161.0,1.01837,163.958,-41.57,39.9941,-111.8896,30.36,4.37,,,,0,0,10,1
502271,LOGAN 3 1,Utah,161.0,1.01838,163.959,-40.45,41.7156,-111.8831,52.28,24.45,,,,0,0,10,1
502281,ALPINE 2 1,Utah,161.0,1.01631,163.626,-44.55,40.5762,-111.7801,25.53,4.39,,,,0,0,10,1
502291,SALT LAKE CITY 25 1,Utah,161.0,1.02022,164.255,-45.61,40.7926,-111.7212,,,,,,0,0,10,1
502301,SALT LAKE CITY 25 2,Utah,161.0,1.02041,164.285,-45.58,40.7926,-111.7212,,,,,,0,0,10,1
502311,SALT LAKE CITY 25 3,Utah,161.0,1.02001,164.222,-45.65,40.7926,-111.7212,53.92,5.31,,,,0,0,10,1
502321,SALT LAKE CITY 25 4,Utah,161.0,1.02022,164.255,-45.61,40.7926,-111.7212,,,,,,0,0,10,1
502331,OREM 1 1,Utah,161.0,1.0134,163.157,-42.88,40.312,-111.8208,39.7,12.71,,,,0,0,10,1
502341,OREM 2 1,Utah,161.0,1.01622,163.611,-42.89,40.3002,-111.744,39.7,7.94,,,,0,0,10,1
502351,LINDON 1,Utah,161.0,1.0199,164.205,-43.34,40.3679,-111.7252,26.24,5.09,,,,0,0,10,1
502361,PAYSON 2 1,Utah,161.0,1.01862,163.998,-41.82,39.9668,-111.806,63.71,26.73,,,,0,0,10,1
502371,SALT LAKE CITY 26 1,Utah,161.0,1.01488,163.396,-44.46,40.5474,-111.7224,,,,,,0,0,10,1
502381,SALT LAKE CITY 26 2,Utah,161.0,1.0146,163.351,-44.5,40.5474,-111.7224,54.21,14.75,,,,0,0,10,1
502391,SALT LAKE CITY 27 1,Utah,500.0,1.02432,512.159,-42.32,40.6731,-111.6312,,,,,-29.38,0,0,10,1
502401,SALT LAKE CITY 27 2,Utah,161.0,1.02677,165.31,-44.33,40.6731,-111.6312,,,,,,0,0,10,1
502411,SALT LAKE CITY 27 3,Utah,500.0,1.0241,512.052,-42.35,40.6731,-111.6312,54.21,6.45,,,,0,0,10,1
502421,OREM 3 1,Utah,161.0,1.01665,163.68,-42.64,40.2473,-111.7662,47.67,9.66,,,,0,0,10,1
502431,OREM 4 1,Utah,161.0,1.01741,163.802,-42.84,40.2762,-111.7937,47.67,10.73,,,,0,0,10,1
502441,SANDY 7 1,Utah,161.0,1.0218,164.51,-44.65,40.6348,-111.653,38.38,18.82,,,,0,0,10,1
502451,SANDY 8 1,Utah,161.0,1.01462,163.353,-44.75,40.6216,-111.7769,,,,,,0,0,10,1
502461,SANDY 8 2,Utah,161.0,1.01446,163.328,-44.77,40.6216,-111.7769,38.38,4.21,,,,0,0,10,1
502471,SALT LAKE CITY 28 1,Utah,161.0,1.02293,164.691,-45.07,40.6962,-111.6762,62.03,11.37,,,,0,0,10,1
502481,RICHFIELD 1,Utah,161.0,1.03453,166.56,-38.5,38.6551,-111.7906,25.58,2.14,,,,0,0,10,1
502491,PROVO 1 1,Utah,161.0,1.01482,163.386,-42.31,40.1627,-111.7952,40.93,12.91,,,,0,0,10,1
502501,PROVO 2 1,Utah,161.0,1.01462,163.353,-42.37,40.1557,-111.7819,40.93,6.67,,,,0,0,10,1
502511,SPANISH FORK 1 1,Utah,161.0,1.01875,164.019,-41.61,40.0724,-111.7451,,,,,,0,0,10,1
502521,SPANISH FORK 1 2,Utah,161.0,1.01847,163.973,-41.63,40.0724,-111.7451,49.39,15.06,,,,0,0,10,1
502531,SPANISH FORK 2 1,Utah,161.0,1.01591,163.561,-42.05,40.1028,-111.7922,49.39,9.48,,,,0,0,10,1
502541,AMERICAN FORK 1 1,Utah,161.0,1.01477,163.377,-44.39,40.494,-111.64,55.1,30.77,,,,0,0,10,1
502551,AMERICAN FORK 2 1,Utah,161.0,1.01793,163.887,-44.13,40.4994,-111.7667,,,,,,0,0,10,1
502561,AMERICAN FORK 2 2,Utah,161.0,1.01749,163.816,-44.16,40.4994,-111.7667,55.1,28.15,,,,0,0,10,1
502571,AMERICAN FORK 2 3,Utah,161.0,1.01838,163.959,-44.1,40.4994,-111.7667,,,,,,0,0,10,1
502581,MORGAN 1,Utah,161.0,1.01984,164.194,-46.5,40.9889,-111.6602,,,,,,0,0,10,1
502591,MORGAN 2,Utah,161.0,1.01977,164.183,-46.52,40.9889,-111.6602,26.84,1.37,,,,0,0,10,1
502601,OREM 5 1,Utah,161.0,1.01762,163.837,-42.86,40.3324,-111.7572,55.44,6.0,,,,0,0,10,1
502611,PLEASANT GROVE 1 1,Utah,161.0,1.01855,163.987,-44.14,40.5128,-111.7667,,,,,,0,0,10,1
502621,PLEASANT GROVE 1 2,Utah,161.0,1.01832,163.95,-44.17,40.5128,-111.7667,56.25,9.72,,,,0,0,10,1
502631,PLEASANT GROVE 2 1,Utah,500.0,1.02292,511.458,-41.46,40.4903,-111.7593,,,,,,0,0,10,1
502641,PLEASANT GROVE 2 2,Utah,161.0,1.02012,164.239,-44.01,40.4903,-111.7593,56.25,6.87,,,,0,0,10,1
502651,HYRUM 1,Utah,161.0,1.02337,164.763,-40.92,41.6449,-111.6623,,,,,,0,0,10,1
502661,HYRUM 2,Utah,161.0,1.02328,164.748,-40.94,41.6449,-111.6623,20.55,3.87,,,,0,0,10,1
502671,SALEM 14 1,Utah,161.0,1.02237,164.602,-40.95,39.9572,-111.5786,20.66,3.63,,,,0,0,10,1
502681,LOA 1,Utah,161.0,1.01992,164.208,-40.52,38.4635,-111.5679,,,,,-39.53,0,0,10,1
502691,LOA 2,Utah,161.0,1.0199,164.204,-40.52,38.4635,-111.5679,6.13,0.54,,,,0,0,10,1
502701,SALINA 1,Utah,161.0,1.0359,166.78,-38.18,38.939,-111.6764,,,,,,0,0,10,1
502711,SALINA 2,Utah,161.0,1.03588,166.776,-38.19,38.939,-111.6764,6.99,0.76,,,,0,0,10,1
502721,PROVO 3 1,Utah,161.0,1.02056,164.311,-42.15,40.1237,-111.6304,41.98,9.47,,,,0,0,10,1
502731,PROVO 4 1,Utah,161.0,1.01874,164.017,-42.7,40.1996,-111.6297,41.98,18.54,,,,0,0,10,1
502741,PROVO 4 2,Utah,161.0,1.01903,164.064,-42.68,40.1996,-111.6297,,,,,,0,0,10,1
502751,HUNTSVILLE 1,Utah,161.0,1.02398,164.86,-42.18,41.3273,-111.69,7.5,1.25,,,,0,0,10,1
502761,MANTI 1,Utah,161.0,1.03392,166.461,-36.94,39.2692,-111.519,10.6,3.39,,,,0,0,10,1
502771,MORONI 1,Utah,161.0,1.03012,165.849,-38.49,39.5628,-111.6887,,,,,,0,0,10,1
502781,MORONI 2,Utah,161.0,1.03008,165.844,-38.5,39.5628,-111.6887,10.85,0.78,,,,0,0,10,1
502791,ESCALANTE 1,Utah,161.0,1.01908,164.072,-41.77,37.7802,-111.6114,4.39,2.47,,,-21.81,0,0,10,1
502801,PROVO 5 1,Utah,161.0,1.02107,164.392,-42.82,40.3173,-111.6188,63.89,9.59,,,,0,0,10,1
502811,PROVO 6 1,Utah,500.0,1.021,510.502,-40.9,40.3105,-111.5972,,,,,,0,0,10,1
502821,PROVO 6 2,Utah,161.0,1.02252,164.626,-42.68,40.3105,-111.5972,,,,,,0,0,10,1
502831,PROVO 6 3,Utah,500.0,1.02054,510.268,-40.93,40.3105,-111.5972,63.89,29.86,,,,0,0,10,1
502841,PROVO 6 4,Utah,500.0,1.02258,511.291,-40.76,40.3105,-111.5972,,,,,,0,0,10,1
502851,MAPLETON 1,Utah,161.0,1.01888,164.04,-42.86,40.1767,-111.5792,,,,,,0,0,10,1
502861,MAPLETON 2,Utah,161.0,1.01881,164.029,-42.87,40.1767,-111.5792,20.89,2.72,,,,0,0,10,1
502871,EPHRAIM 1,Utah,161.0,1.03137,166.05,-36.16,39.392,-111.4667,,,,,,0,0,10,1
502881,EPHRAIM 2,Utah,161.0,1.03128,166.036,-36.17,39.392,-111.4667,21.02,2.88,,,,0,0,10,1
502891,PARK CITY 1 1,Utah,161.0,1.02408,164.877,-44.86,40.7062,-111.5914,44.93,7.9,,,,0,0,10,1
502901,MIDWAY 1,Utah,161.0,1.01412,163.274,-44.27,40.4277,-111.4898,,,,,,0,0,10,1
502911,MIDWAY 2,Utah,161.0,1.01405,163.263,-44.28,40.4277,-111.4898,13.3,3.37,,,,0,0,10,1
502921,MIDWAY 3,Utah,161.0,1.01419,163.285,-44.26,40.4277,-111.4898,,,,,,0,0,10,1
502931,PARK CITY 2 1,Utah,161.0,1.01625,163.617,-44.32,40.6076,-111.4865,19.75,5.24,,,,0,0,10,1
502941,SPRINGVILLE 1 1,Utah,161.0,1.0194,164.124,-42.96,40.241,-111.5778,38.97,7.62,,,,0,0,10,1
502951,SPRINGVILLE 2 1,Utah,161.0,1.02116,164.406,-40.07,40.1093,-111.4083,38.97,14.33,,,,0,0,10,1
502961,FAIRVIEW 2 1,Utah,161.0,1.0272,165.379,-40.03,39.8452,-111.4668,6.58,1.83,,,,0,0,10,1
502971,GARDEN CITY 1 1,Utah,161.0,1.03456,166.565,-39.39,41.8719,-111.3659,4.84,0.41,,,,0,0,10,1
502981,MOUNT PLEASANT 1,Utah,161.0,1.03264,166.255,-37.66,39.5765,-111.4693,10.45,3.07,,,,0,0,10,1
502991,HEBER CITY 1,Utah,161.0,1.01407,163.265,-43.87,40.5508,-111.317,44.85,17.19,,,,0,0,10,1
503001,COALVILLE 1,Utah,161.0,1.02774,165.466,-43.81,40.9378,-111.2115,9.41,1.3,,,,0,0,10,1
503011,ORANGEVILLE 1,Utah,161.0,1.03017,165.857,-35.27,39.3259,-111.2041,3.91,1.4,,,0.0,0,0,10,1
503021,OAKLEY 3 1,Utah,161.0,1.01713,163.758,-43.29,40.6187,-111.2351,4.67,1.56,,,,0,0,10,1
503031,FERRON 1,Utah,161.0,1.0302,165.863,-34.89,39.1885,-111.2477,5.26,0.66,,,,0,0,10,1
503041,HUNTINGTON 1 1,Utah,161.0,1.03681,166.926,-35.67,39.4631,-111.0138,,,,,,0,0,10,1
503051,HUNTINGTON 1 2,Utah,161.0,1.03677,166.921,-35.68,39.4631,-111.0138,7.13,1.36,,,,0,0,10,1
503061,HUNTINGTON 1 3,Utah,161.0,1.03684,166.931,-35.67,39.4631,-111.0138,,,,,,0,0,10,1
503071,HUNTINGTON 1 4,Utah,161.0,1.03681,166.926,-35.67,39.4631,-111.0138,,,,,,0,0,10,1
503081,KAMAS 1,Utah,161.0,1.02986,165.808,-39.77,40.7224,-110.9275,16.39,3.44,,,,0,0,10,1
503091,CASTLE DALE 1 1,Utah,161.0,1.02761,165.446,-34.15,39.1695,-110.9669,5.28,0.75,,,,0,0,10,1
503101,HELPER 1 1,Utah,161.0,1.03089,165.973,-38.2,39.7829,-110.9668,,,,,,0,0,10,1
503111,HELPER 1 2,Utah,161.0,1.03082,165.963,-38.21,39.7829,-110.9668,10.75,4.33,,,,0,0,10,1
503121,PRICE 1,Utah,161.0,1.03853,167.203,-35.26,39.6262,-110.6661,35.86,10.83,,,,0,0,10,1
503131,WELLINGTON 2 1,Utah,161.0,1.04004,167.446,-34.93,39.5188,-110.7486,8.7,1.04,,,,0,0,10,1
503141,EVANSTON 1 1,Utah,161.0,1.03206,166.162,-38.81,41.1071,-110.6322,,,,,,0,0,10,1
503151,EVANSTON 1 2,Utah,138.0,1.03083,142.255,-36.85,41.1071,-110.6322,,,,,,0,0,10,1
503161,EVANSTON 1 3,Utah,161.0,1.03196,166.145,-38.84,41.1071,-110.6322,38.0,2.51,,,,0,0,10,1
503171,DUCHESNE 1,Utah,161.0,1.03317,166.341,-39.85,40.0733,-110.6091,,,,,,0,0,10,1
503181,DUCHESNE 2,Utah,161.0,1.03312,166.333,-39.86,40.0733,-110.6091,9.81,2.76,,,,0,0,10,1
503191,EAST CARBON 1,Utah,161.0,1.04132,167.653,-34.93,39.4803,-110.5107,4.37,0.47,,,,0,0,10,1
503201,ALTAMONT 1,Utah,161.0,1.03585,166.772,-36.93,40.3906,-110.3689,5.18,1.31,,,,0,0,10,1
503211,ALTAMONT 2,Utah,161.0,1.03588,166.777,-36.93,40.3906,-110.3689,,,,,,0,0,10,1
503221,GREEN RIVER 1 1,Utah,161.0,1.04591,168.391,-35.87,39.095,-110.069,0.12,0.07,,,,0,0,10,1
503231,GREEN RIVER 1 2,Utah,161.0,1.04589,168.389,-35.87,39.095,-110.069,3.08,0.39,,,,0,0,10,1
503241,ROOSEVELT 3 1,Utah,161.0,1.03733,167.01,-35.78,40.3086,-110.1161,31.26,8.61,,,,0,0,10,1
503251,NEOLA 1,Utah,161.0,1.03747,167.032,-36.77,40.5047,-110.059,4.28,0.92,,,,0,0,10,1
503261,MYTON 1,Utah,161.0,1.03759,167.053,-36.8,40.1279,-110.0789,4.52,1.6,,,,0,0,10,1
503271,FORT DUCHESNE 1,Utah,161.0,1.03945,167.351,-35.27,40.3376,-109.8262,,,,,,0,0,10,1
503281,FORT DUCHESNE 2,Utah,161.0,1.0394,167.344,-35.27,40.3376,-109.8262,4.34,3.33,,,,0,0,10,1
503291,LAPOINT 1,Utah,161.0,1.0392,167.312,-35.22,40.5381,-109.7979,3.88,1.07,,,,0,0,10,1
503301,LAPOINT 2,Utah,161.0,1.03922,167.315,-35.21,40.5381,-109.7979,,,,,,0,0,10,1
503311,BLUFF 1,Utah,161.0,1.02046,164.294,-47.04,37.1113,-109.6259,,,,,,0,0,10,1
503321,BLUFF 2,Utah,115.0,1.02464,117.834,-48.93,37.1113,-109.6259,,,,,,0,0,10,1
503331,BLUFF 3,Utah,161.0,1.02044,164.291,-47.04,37.1113,-109.6259,3.54,0.68,,,,0,0,10,1
503341,MONTICELLO 1,Utah,161.0,1.02991,165.816,-42.74,37.9082,-109.4704,,,,,,0,0,10,1
503351,MONTICELLO 2,Utah,115.0,1.03272,118.763,-43.02,37.9082,-109.4704,,,,,,0,0,10,1
503361,MONTICELLO 3,Utah,161.0,1.02987,165.81,-42.74,37.9082,-109.4704,6.76,1.98,,,,0,0,10,1
503371,MOAB 1,Utah,500.0,1.03884,519.42,-36.42,38.6072,-109.5745,,,,,-223.93,0,0,10,1
503381,MOAB 2,Utah,161.0,1.04011,167.457,-37.06,38.6072,-109.5745,,,,,,0,0,10,1
503391,MOAB 3,Utah,115.0,1.04072,119.683,-39.43,38.6072,-109.5745,26.64,4.43,,,,0,0,10,1
503401,VERNAL 1 1,Utah,500.0,1.0361,518.05,-33.35,40.6192,-109.5683,,,,,-236.17,0,0,10,1
503411,VERNAL 1 2,Utah,161.0,1.03931,167.33,-34.48,40.6192,-109.5683,35.67,12.88,,,,0,0,10,1
503421,VERNAL 1 3,Utah,13.8,1.04469,14.417,-36.12,40.6192,-109.5683,0.69,0.14,,,,0,0,10,1
503431,VERNAL 1 4,Utah,1.0,1.04479,1.045,-36.09,40.6192,-109.5683,,,,,,0,0,10,1
503441,VERNAL 2 1,Utah,161.0,1.03924,167.317,-34.57,40.588,-109.5327,33.61,2.57,,,,0,0,10,1
503451,BLANDING 1,Utah,161.0,1.02409,164.878,-44.45,37.6045,-109.3459,,,,,-10.49,0,0,10,1
503461,BLANDING 2,Utah,115.0,1.02484,117.857,-44.31,37.6045,-109.3459,12.15,2.16,,,,0,0,10,1
503471,BLANDING 3,Utah,18.0,1.0239,18.43,-44.48,37.6045,-109.3459,,,,,,0,0,10,1
503481,BLANDING 4,Utah,1.0,1.0239,1.024,-44.48,37.6045,-109.3459,,,,,,0,0,10,1
503491,BLANDING 5,Utah,161.0,1.02418,164.894,-44.45,37.6045,-109.3459,,,,,,0,0,10,1
503501,BLANDING 6,Utah,161.0,1.02409,164.878,-44.45,37.6045,-109.3459,,,,,,0,0,10,1
503511,BLANDING 7,Utah,161.0,1.02409,164.878,-44.45,37.6045,-109.3459,,,,,,0,0,10,1
503521,MONTEZUMA CREEK 1,Utah,161.0,1.02012,164.24,-45.73,37.1945,-109.1866,,,,,-45.79,0,0,10,1
503531,MONTEZUMA CREEK 2,Utah,115.0,1.02744,118.156,-47.82,37.1945,-109.1866,6.9,1.18,,,,0,0,10,1
503541,JENSEN 1,Utah,161.0,1.04251,167.844,-33.25,40.3446,-109.1811,,,,,,0,0,10,1
503551,JENSEN 2,Utah,161.0,1.0425,167.842,-33.25,40.3446,-109.1811,1.94,0.59,,,,0,0,10,1
503561,OREM 6 1,Utah,500.0,1.02214,511.07,-41.0,40.3317,-111.7542,,,,,-480.59,0,0,10,1
503571,OREM 6 2,Utah,161.0,1.01781,163.867,-42.79,40.3317,-111.7542,,,,,,0,0,10,1
503581,OREM 6 3,Utah,13.8,1.01633,14.025,-43.52,40.3317,-111.7542,,,,,,0,0,10,1
503591,OREM 6 4,Utah,1.0,1.01633,1.016,-43.52,40.3317,-111.7542,,,,,,0,0,10,1
503601,OREM 6 5,Utah,18.0,1.02846,18.512,-39.07,40.3317,-111.7542,,,229.9,42.75,,0,0,10,1
503611,OREM 6 6,Utah,13.2,1.02214,13.492,-41.0,40.3317,-111.7542,,,0.0,0.0,,0,0,10,1
503621,OREM 6 7,Utah,13.8,1.02735,14.177,-39.67,40.3317,-111.7542,,,196.76,42.75,,0,0,10,1
503631,OREM 6 8,Utah,20.0,1.02636,20.527,-39.74,40.3317,-111.7542,,,229.9,42.75,,0,0,10,1
503641,OREM 6 9,Utah,13.8,1.02214,14.106,-41.0,40.3317,-111.7542,,,0.0,0.0,,0,0,10,1
503651,OREM 6 10,Utah,22.0,1.02833,22.623,-39.13,40.3317,-111.7542,,,229.9,42.75,,0,0,10,1
503661,OREM 6 11,Utah,13.8,1.02679,14.17,-40.5,40.3317,-111.7542,,,7.47,3.82,,0,0,10,1
503671,SUNNYSIDE 2 1,Utah,500.0,1.04188,520.938,-34.39,39.5472,-110.3917,,,57.86,27.07,,0,0,10,1
503681,SUNNYSIDE 2 2,Utah,161.0,1.04251,167.845,-34.83,39.5472,-110.3917,,,,,,0,0,10,1
503691,SALT LAKE CITY 29 1,Utah,161.0,1.021,164.381,-45.44,40.7931,-111.9038,,,12.45,-1.39,,0,0,10,1
503701,SALT LAKE CITY 30 1,Utah,500.0,1.02116,510.58,-42.6,40.6667,-112.0317,,,,,-154.85,0,0,10,1
503711,SALT LAKE CITY 30 2,Utah,161.0,1.01688,163.718,-44.25,40.6667,-112.0317,,,,,,0,0,10,1
503721,SALT LAKE CITY 30 3,Utah,13.8,1.01284,13.977,-46.28,40.6667,-112.0317,,,,,,0,0,10,1
503731,SALT LAKE CITY 30 4,Utah,1.0,1.01284,1.013,-46.28,40.6667,-112.0317,,,,,,0,0,10,1
503741,SALT LAKE CITY 30 5,Utah,13.8,1.00531,13.873,-41.48,40.6667,-112.0317,,,86.45,12.71,,0,0,10,1
503751,SALT LAKE CITY 30 6,Utah,13.8,1.00467,13.864,-41.76,40.6667,-112.0317,,,86.45,12.71,,0,0,10,1
503761,SALT LAKE CITY 30 7,Utah,24.0,1.00711,24.171,-41.7,40.6667,-112.0317,,,43.22,12.71,,0,0,10,1
503771,SALT LAKE CITY 30 8,Utah,500.0,1.02271,511.353,-42.62,40.6667,-112.0317,,,,,,0,0,10,1
503781,COLLINSTON 1,Utah,161.0,1.02171,164.496,-40.5,41.8347,-112.0521,,,,,,0,0,10,1
503791,COLLINSTON 2,Utah,13.8,1.02115,14.092,-39.53,41.8347,-112.0521,,,26.93,-1.48,,0,0,10,1
503801,VERNAL 3 1,Utah,500.0,1.041,520.5,-31.4,40.0864,-109.2844,,,,,-49.85,0,0,10,1
503811,VERNAL 3 2,Utah,161.0,1.04335,167.98,-32.22,40.0864,-109.2844,,,,,,0,0,10,1
503821,VERNAL 3 3,Utah,18.0,1.04375,18.788,-28.97,40.0864,-109.2844,,,495.45,35.11,,0,0,10,1
503831,DELTA 2 1,Utah,500.0,1.02823,514.113,-30.63,39.5097,-112.5802,,,,,,0,0,10,1
503841,DELTA 2 2,Utah,161.0,1.03453,166.559,-33.69,39.5097,-112.5802,,,,,,0,0,10,1
503851,DELTA 2 3,Utah,20.0,1.01592,20.318,-26.05,39.5097,-112.5802,,,816.67,-100.04,,0,0,10,1
503861,DELTA 2 4,Utah,20.0,1.01917,20.383,-27.03,39.5097,-112.5802,,,816.67,-100.04,,0,0,10,1
503871,DELTA 2 5,Utah,13.8,0.98809,13.636,-33.36,39.5097,-112.5802,,,6.97,3.26,,0,0,10,1
503881,DELTA 2 6,Utah,500.0,1.02842,514.212,-30.99,39.5097,-112.5802,,,,,,0,0,10,1
503891,MILFORD 2 1,Utah,161.0,1.04802,168.732,-38.83,38.4889,-112.8533,,,,,,0,0,10,1
503901,MILFORD 2 2,Utah,13.8,1.04846,14.469,-38.02,38.4889,-112.8533,,,33.52,0.0,,0,0,10,1
503911,MILFORD 2 3,Utah,13.8,1.04841,14.468,-37.85,38.4889,-112.8533,,,9.49,0.0,,0,0,10,1
503921,BEAVER 2 1,Utah,161.0,1.04686,168.544,-38.15,38.5603,-112.5811,,,,,,0,0,10,1
503931,BEAVER 2 2,Utah,18.0,1.00309,18.056,-37.88,38.5603,-112.5811,,,10.08,0.0,,0,0,10,1
503941,BEAVER 2 3,Utah,161.0,1.04684,168.541,-38.16,38.5603,-112.5811,,,,,,0,0,10,1
503951,CASTLE DALE 2 1,Utah,500.0,1.02018,510.09,-32.63,39.1747,-111.0289,,,,,-639.03,0,0,10,1
503961,CASTLE DALE 2 2,Utah,161.0,1.0268,165.315,-33.77,39.1747,-111.0289,,,,,,0,0,10,1
503971,CASTLE DALE 2 3,Utah,18.0,1.01721,18.31,-31.16,39.1747,-111.0289,,,523.59,-59.59,,0,0,10,1
503981,CASTLE DALE 2 4,Utah,13.8,1.01217,13.968,-29.16,39.1747,-111.0289,,,523.6,-59.59,,0,0,10,1
503991,CASTLE DALE 2 5,Utah,13.8,1.01381,13.991,-29.75,39.1747,-111.0289,,,523.6,-59.59,,0,0,10,1
504001,MONA 2 1,Utah,500.0,1.02802,514.01,-37.81,39.8214,-111.8935,,,,,,0,0,10,1
504011,MONA 2 2,Utah,161.0,1.02987,165.809,-39.1,39.8214,-111.8935,,,,,,0,0,10,1
504021,MONA 2 3,Utah,13.8,1.01178,13.963,-36.08,39.8214,-111.8935,,,215.45,19.3,,0,0,10,1
504031,MONA 2 4,Utah,13.8,1.01132,13.956,-36.45,39.8214,-111.8935,,,215.45,19.3,,0,0,10,1
504041,MONA 2 5,Utah,13.8,1.01103,13.952,-36.64,39.8214,-111.8935,,,215.45,19.3,,0,0,10,1
504051,MONA 2 6,Utah,500.0,1.02654,513.27,-38.11,39.8214,-111.8935,,,,,,0,0,10,1
504061,MILFORD 3 1,Utah,500.0,1.02742,513.712,-37.17,38.5357,-112.935,,,,,-662.92,0,0,10,1
504071,MILFORD 3 2,Utah,345.0,1.03172,355.945,-37.89,38.5357,-112.935,,,,,,0,0,10,1
504081,MILFORD 3 3,Utah,161.0,1.03334,166.367,-38.15,38.5357,-112.935,,,,,,0,0,10,1
504091,MILFORD 3 4,Utah,18.0,0.99528,17.915,-36.12,38.5357,-112.935,,,160.85,43.35,,0,0,10,1
504101,MILFORD 3 5,Utah,345.0,1.03125,355.78,-37.92,38.5357,-112.935,,,,,,0,0,10,1
504111,BOUNTIFUL 3 1,Utah,161.0,1.02513,165.046,-45.67,40.8869,-111.8853,,,,,,0,0,10,1
504121,BOUNTIFUL 3 2,Utah,13.8,1.04501,14.421,-44.97,40.8869,-111.8853,,,10.09,5.16,,0,0,10,1
504131,BOUNTIFUL 3 3,Utah,18.0,1.07,19.26,-42.33,40.8869,-111.8853,,,10.09,5.16,,0,0,10,1
504141,HELPER 2 1,Utah,500.0,1.03434,517.168,-35.12,39.7272,-110.8644,,,,,0.0,0,0,10,1
504151,HELPER 2 2,Utah,161.0,1.03471,166.588,-36.39,39.7272,-110.8644,,,,,,0,0,10,1
504161,HELPER 2 3,Utah,13.8,1.03459,14.277,-36.12,39.7272,-110.8644,,,,,,0,0,10,1
504171,HELPER 2 4,Utah,1.0,1.03459,1.035,-36.12,39.7272,-110.8644,,,,,,0,0,10,1
504181,HELPER 2 5,Utah,18.0,1.03235,18.582,-34.15,39.7272,-110.8644,,,103.88,-12.72,,0,0,10,1
504191,HELPER 2 6,Utah,18.0,1.03229,18.581,-34.16,39.7272,-110.8644,,,103.88,-12.72,,0,0,10,1
504201,MILFORD 4 1,Utah,161.0,1.03952,167.363,-38.25,38.5852,-112.931,,,,,,0,0,10,1
504211,MILFORD 4 2,Utah,13.8,0.99124,13.679,-35.18,38.5852,-112.931,,,91.74,21.73,,0,0,10,1
504221,MILFORD 4 3,Utah,161.0,1.03916,167.304,-38.3,38.5852,-112.931,,,,,,0,0,10,1
504231,MILFORD 4 4,Utah,161.0,1.03952,167.363,-38.25,38.5852,-112.931,,,,,,0,0,10,1
504241,PAYSON 3 1,Utah,500.0,1.02419,512.094,-39.51,40.0614,-111.7294,,,139.43,71.26,,0,0,10,1
